"","Mean","SD","Time-series SE","2.5%","50%","97.5%"
"qS.mr[7]",182473.859153197,34169.4878868047,623.864315435861,124028.311632356,179702.936162493,261746.381025205
"qS.mr[8]",280736.70349229,29950.7744576853,529.311493730693,225712.298325166,279527.447958903,344811.84306813
"qS.mr[9]",270619.170898027,29029.4490502709,545.353621754398,217324.991750874,269002.674466407,330732.956736909
"qS.mr[10]",128336.947661405,14268.8424532538,272.078921926498,101649.280069818,127662.342404264,157135.443990394
"qS.mr[11]",52200.1033892824,3567.98758017985,65.0750416380514,45568.6778551641,52106.5592171896,59416.1970565245
"qS.mr[12]",107769.979432965,11808.8831078751,215.548044192056,86919.0762738975,106915.410185174,133166.31623495
"qS.mr[13]",63203.6388781139,7010.22662336682,125.575037539106,50607.0194368585,62742.9979768366,77848.0648288728
"qS.mr[14]",302773.812162601,20498.3207443091,367.202931935885,264260.311695313,302155.922448444,344301.027277035
"qS.mr[15]",130952.518566674,9016.59047667529,180.625936994697,113729.359910082,130790.07695808,149849.023562358
"qS.mr[16]",112508.985310142,7727.79835795869,138.351354487317,97844.3188709595,112242.782065444,128350.407223569
"qS.mr[17]",207235.384637157,14130.6465627175,267.349831874979,181364.453359217,206597.75560288,236878.465887793
"qS.mr[18]",450886.583328597,30828.1550767311,562.710128664621,394899.510188539,449997.46819711,514657.879373147
"qS.mr[19]",170632.486021201,12651.1862910598,230.981080310352,146286.724457007,170100.21280093,196773.122843059
"qS.mr[20]",157721.71352736,11616.1550095207,207.716595794932,136308.462421841,157242.351815547,181653.75301542
"qS.mr[21]",256645.235470177,24900.8796527752,483.333568779598,209989.999789391,255711.289552971,308581.941319682
"qS.mr[22]",240864.470527684,23677.1752751224,415.578997614944,198192.617809169,239278.021724942,290606.942575924
"qS.mr[23]",213209.824153754,19332.2500103659,367.339828337035,176544.537919385,212389.825759366,252961.841657174
"qS.mr[24]",248791.974349299,11151.1220751745,207.32416768713,227605.614588313,248460.089922652,271770.499110123
"qS.mr[25]",106211.959309478,6451.40793012563,115.883211266536,93895.685271241,106098.512203977,119416.681531392
"qS.mr[26]",106235.656214677,6982.16740342478,130.6399523374,93328.3385976618,106029.610534004,120919.275730408
"qS.mr[27]",143863.226177407,13146.6152181281,240.096774504473,119715.739814,143359.281081627,170448.189008243
"qS.mr[28]",117615.262240523,7636.12666714986,139.405744255326,103082.139252856,117277.269346323,133030.487194307
"qS.mr[29]",122505.6751692,6928.60278360587,126.510669138769,109763.393798792,122094.065406529,136825.014444517
"qS.mr[30]",85497.7386954233,7580.32991475941,138.385981645632,71234.4175072692,85294.3899872893,101238.432511022
"qS.mr[31]",84084.2945263469,10078.3910700537,193.24509752487,66275.0771863238,83282.6209543207,105510.962027493
"qS.mr[32]",61823.2833327249,4605.05225730343,82.6905745532174,53294.3958561812,61705.0216808363,71186.4279485561
"qS.mr[33]",121803.504232279,9174.50419129469,167.476934079884,104628.495634856,121393.635801801,140769.265281835
"qS.mr[34]",244240.292392237,14318.9144622186,281.814091041605,217184.062606502,243446.330378886,273804.088498382
"qS.mr[35]",91648.2084881322,4958.68383973152,90.5484366897704,82438.4642795093,91479.6740704708,101960.315736496
"qS.mr[36]",103402.597299559,5358.33105021137,100.616372318334,93230.2235677334,103259.846297354,113930.35651532
"qS.mr[37]",180523.250707342,12893.7440597953,219.281510503053,156529.328689285,179959.731611655,207563.689029525
"qS.mr[38]",201431.424090128,14581.7909620993,270.613825454769,174495.532833668,200621.982542693,231543.561988791
"qS.mr[39]",123260.852358183,7193.02839261249,134.511424823995,109842.058260486,123095.081986934,137524.686795601
"qS.mr[40]",148836.052843628,12742.7261715633,232.647867447101,125332.467392796,148212.190006355,175879.179342563
"qS.mr[41]",113553.451370056,7710.60350095819,137.343648093733,99505.9870372097,113254.168811897,129418.858077684
"qS.weir[1]",69742.7060747463,3556.86251135234,64.9663333487148,63009.7053058413,69638.2271725344,77058.0268591232
"qS.weir[2]",53645.9766822657,5246.83188814992,95.7924014675367,44104.6031110079,53392.8551598697,64683.9842182221
"qS.weir[3]",67399.8011833334,3382.88523036312,63.1402222610291,60845.3354917031,67325.9573120047,74158.188682178
"qS.weir[4]",80241.7306360789,4055.33166777495,76.0808740304815,72457.2466769617,80179.9780065158,88288.6753510476
"qS.weir[5]",101770.232512148,9566.35293821854,174.460950832506,84107.46415488,101322.074583662,121974.302512217
"qS.weir[6]",84621.1696881983,4199.95244264598,77.0632759139278,76798.4302485161,84487.1985020434,93022.4260794873
"qS.weir[7]",84210.0794839558,15375.7431896728,280.706490655334,57700.104911567,82616.9855920575,118964.188441281
"qS.weir[8]",129540.537201673,12504.5888159099,228.339457313108,106988.669581398,128986.051701837,155472.045586592
"qS.weir[9]",124865.120622827,12057.8741283114,227.11433606113,102862.363490034,124371.042832201,149789.747450457
"qS.weir[10]",59215.5961874934,5989.75411750977,113.708108743324,48147.2333345754,58994.7245303023,71576.1841436422
"qS.weir[11]",24085.9690752909,1211.0861491633,21.7530636832867,21816.3807712119,24055.7454872781,26586.5666774148
"qS.weir[12]",49720.2243216217,4867.01724286871,88.8527974770741,40949.3754941948,49485.0025723517,60110.7970405341
"qS.weir[13]",29161.5062810607,2919.16500572654,49.6253835733351,23917.3151427312,28958.3520096878,35410.152275065
"qS.weir[14]",139701.383665557,6850.33377450379,123.159534890957,127006.910441681,139536.645430386,153605.412021664
"qS.weir[15]",60420.3778448662,3020.24683520112,56.3505147949158,54601.567818301,60381.1435607902,66502.3501277289
"qS.weir[16]",51911.2478906811,2592.81996312454,47.3452175326062,46926.934542711,51866.0099010547,56946.1942505877
"qS.weir[17]",95618.5215708517,4712.73955168996,86.0622829615807,86684.2635813631,95474.8448285054,105126.391664258
"qS.weir[18]",208035.877289593,10271.0171557147,190.512438726393,189401.640795304,207725.729532855,229016.341307254
"qS.weir[19]",78813.7814244198,5804.9431456435,109.116053836377,67901.343574331,78758.4108326483,90456.1673459161
"qS.weir[20]",72856.9691291316,5417.22385146401,96.5744758136996,62744.010435127,72626.8558750703,84381.3515421686
"qS.weir[21]",118679.629379253,12819.0272384281,247.573382981843,95095.3898333107,118207.240995198,143845.226768848
"qS.weir[22]",111369.055237452,12038.2071342181,208.103777281262,89746.5159073195,110907.803283428,136753.140292677
"qS.weir[23]",98594.2022475379,10103.5826315153,188.644445235824,80151.7256928401,98228.445838316,120183.586047816
"qS.weir[24]",114996.416692038,6665.03684283737,121.690192349304,102519.985297862,114808.767529844,128967.432827745
"qS.weir[25]",49021.7739628565,2258.06277502138,39.9991671507671,44785.9589595985,48990.8313472424,53544.3439685153
"qS.weir[26]",49111.452789106,3795.34262906821,71.9132281148224,42153.2833400854,49006.6137272856,56961.3555678906
"qS.weir[27]",66424.1557262378,5756.68464849698,102.594977622611,55883.0253143454,66214.8266622365,78200.6713162607
"qS.weir[28]",54373.3941813453,4173.06583542778,78.2218261371846,46520.0906411806,54214.5678392011,62780.4757481564
"qS.weir[29]",56631.239072481,3924.40397953441,70.5421111905608,49552.5040746208,56431.556424727,64866.3856345481
"qS.weir[30]",39516.8445025686,3775.25551723453,71.0913954964301,32509.9850600307,39403.6198543064,47239.1538197146
"qS.weir[31]",38847.6280757545,4740.85064576526,89.6966324122718,30696.5096831965,38481.1950099511,49258.4573698794
"qS.weir[32]",28554.4342994473,2096.83088675407,38.6360980406877,24684.8403229742,28493.3794318973,32745.7142948441
"qS.weir[33]",56318.8028854358,4944.93365839162,90.250967474859,47154.9454204389,56183.6367578831,66689.5216478135
"qS.weir[34]",112941.714290316,8504.8773140959,157.987470819773,97628.2384494538,112312.845679858,130762.564485792
"qS.weir[35]",42379.8313602556,3039.15880513564,56.5831212410657,36710.8785135055,42212.7474177329,48565.8602258188
"qS.weir[36]",47818.139633562,3391.18074605361,61.9344469883254,41602.5127676541,47639.6040303139,54847.5908846848
"qS.weir[37]",83466.5756937468,7018.43469427617,125.261172100565,70485.9645157967,83109.2773522703,97745.8522088257
"qS.weir[38]",93143.932932172,8032.27962661256,149.246081756822,78235.7915250255,92775.6163463967,110308.307769802
"qS.weir[39]",56992.6851846367,4199.27416633177,77.8531251497602,49174.3171393434,56865.6640112241,65622.6488654279
"qS.weir[40]",68824.0428486923,6730.36489369608,122.87606161027,56696.9550710365,68533.3674881621,83174.2327146209
"qS.weir[41]",52508.4332650033,4329.86863249504,76.9961689814858,44668.3698207381,52249.1638214015,61444.1223440797
"sigma.R",0.576550599829259,0.0823192488646759,0.00150273742380607,0.441464454940259,0.567829269623157,0.757799202137669
"sigma.RO",0.288069001111979,0.150050924969262,0.00275873358716737,0.122788614475771,0.254876669273352,0.656462462617781
