,beta,lnalpha,lnalpha.c,S.max,S.eq.c,U.msy_Hilborn,S.msy_Hilborn,Smsy_lambert,Umsy_lambert,,
698,7.60687E-06,1.291252956,1.475496885,131460.1636,193969.0619,0.585352069,76950.47869,77327.91278,0.58822316,,
699,7.17626E-06,1.492539382,1.74225019,139348.2708,242779.5512,0.658644594,91780.98527,92091.38905,0.660872134,,
700,7.97401E-06,1.373877896,1.613455158,125407.4695,202339.3286,0.624500951,78317.08397,78639.96412,0.627075599,,
701,8.4401E-06,1.625365269,1.866704489,118481.9738,221170.8323,0.689431249,81685.17517,81907.12343,0.691304515,,
702,5.06231E-06,0.915113654,1.186372875,197538.3849,234354.1816,0.494662796,97714.88973,98322.45917,0.497738499,,
703,5.10583E-06,0.918986255,1.052395962,195854.521,206116.507,0.448670373,87874.12092,88451.06687,0.451616161,,
704,3.76107E-06,0.141424786,0.937693577,265881.7915,249315.6482,0.407297941,108293.1063,109017.5365,0.410022574,,
705,5.06733E-06,1.244129511,1.499575537,197342.4886,295929.9683,0.592376893,116901.1303,117459.0098,0.595203854,,
706,3.79374E-06,0.675427597,0.860899582,263591.9531,226926.2021,0.378569425,99787.854,100453.6852,0.381095417,,
707,3.08604E-06,0.112635124,0.417624695,324039.4228,135326.8652,0.196603621,63707.32376,64012.39592,0.197545087,,
708,6.34575E-06,0.970377552,1.221983301,157585.8846,192567.3194,0.506464627,79811.6763,80297.95795,0.509550447,,
709,7.49299E-06,1.110198103,1.359603582,133458.0543,181450.0487,0.550405258,73456.0148,73860.28698,0.553434466,,
710,4.42701E-06,1.18199807,1.43365077,225885.9751,323841.6022,0.572950568,129421.4977,130085.363,0.575889508,,
711,8.12279E-06,1.673589065,1.941285081,123110.4648,238992.5087,0.706841397,87019.57294,87225.70403,0.708515756,,
712,4.98004E-06,1.00920421,1.180531513,200801.4648,237052.457,0.492709931,98936.87581,99553.95025,0.495782988,,
713,1.13794E-05,1.715763584,1.9099167,87878.2532,167840.1434,0.699613624,61480.82319,61635.10518,0.701369257,,
714,3.99848E-06,1.079855414,1.25425903,250094.9664,313683.87,0.517007915,129301.0771,130072.8917,0.520094001,,
715,5.71795E-06,0.990891452,1.15538285,174887.8541,202062.4272,0.484247758,84689.0512,85223.94488,0.487306253,,
716,4.7836E-06,1.005886658,1.28585433,209047.6471,268804.8221,0.52718767,110207.342,110850.8348,0.530265881,,
717,1.35572E-06,0.68809698,0.89439101,737618.1425,659719.0358,0.391200036,288556.2436,290486.7456,0.393817246,,
718,5.76188E-06,0.971826716,1.188099442,173554.3992,206199.8849,0.495239101,85950.92467,86484.85297,0.498315533,,
719,5.99297E-06,1.223439694,1.369358921,166862.2441,228494.3026,0.553419391,92344.80148,92848.65906,0.556438993,,
720,5.82322E-06,1.215326371,1.371817899,171726.2673,235577.1672,0.554177045,95166.75539,95684.86533,0.557194114,,
721,6.35192E-06,1.078947921,1.250753681,157432.6061,196909.4116,0.515869907,81214.7438,81700.65404,0.518956372,,
722,5.54971E-06,1.003687776,1.136748079,180189.6188,204830.203,0.477920306,86116.2777,86664.84569,0.480964699,,
723,8.56473E-06,1.303580797,1.675170578,116757.8703,195589.3491,0.641151536,74859.48793,75141.34612,0.643565576,,
724,4.20128E-06,0.987761914,1.127845576,238022.6488,268452.7914,0.474880293,113032.2652,113755.0601,0.477916958,,
725,6.17798E-06,1.300013325,1.481795925,161865.1907,239851.18,0.587197621,95046.85492,95509.77222,0.590057515,,
726,3.85816E-06,0.684441882,0.99383097,259190.9584,257592.0016,0.427776485,110875.7972,111613.1623,0.430621357,,
727,7.29385E-06,1.279072723,1.509634236,137101.8205,206973.6019,0.595287431,81614.99049,81999.90147,0.598094914,,
728,4.30463E-06,1.015037393,1.225010447,232307.852,284579.5456,0.507459682,117886.8687,118603.818,0.510545886,,
729,5.87162E-06,1.108890061,1.295548577,170310.8796,220646.0178,0.530283061,90312.97449,90836.5437,0.533357258,,
730,2.66089E-06,0.673596512,0.970774123,375813.7918,364830.3042,0.419418894,157623.4048,158675.0006,0.422217077,,
731,6.48112E-06,1.585211672,1.791693299,154294.2154,276447.9118,0.671135108,103552.2649,103874.1486,0.673221276,,
732,4.52722E-06,0.907285086,1.170986983,220886.2304,258654.9005,0.489508755,108125.7438,108803.4529,0.492576892,,
733,3.1122E-06,0.51680248,0.857664693,321316.5764,275581.8829,0.377341136,121245.9619,122054.6596,0.379857961,,
734,3.95581E-06,0.938176284,1.092738839,252792.8442,276236.5591,0.462783948,116988.4704,117746.8456,0.465783934,,
735,2.85446E-06,1.268134483,1.440850475,350329.2467,504772.0614,0.575101731,201474.9562,202500.7539,0.578029827,,
736,7.38766E-06,1.147387049,1.323554357,135360.773,179157.341,0.539151449,72979.95693,73393.94953,0.542209888,,
737,4.77418E-06,0.729115887,0.881475367,209460.2516,184634.0523,0.386347766,80924.50029,81465.50336,0.38893061,,
738,6.94725E-06,1.122148678,1.31907503,143941.7745,189870.0005,0.53774039,77403.30589,77843.96513,0.540801761,,
739,4.16197E-06,1.134594938,1.333892098,240270.7461,320495.2496,0.54239728,130322.1991,131055.2833,0.545448355,,
740,5.91082E-06,0.983688653,1.30395804,169181.1458,220605.1153,0.53295756,90166.37068,90685.77581,0.536027672,,
741,1.31327E-06,0.660251347,0.830238665,761459.0037,632192.7066,0.366868596,279355.3953,281210.8447,0.369305299,,
742,6.09961E-07,0.976867885,1.215053781,1639447.834,1992017.288,0.504181992,826580.0745,831637.2142,0.507266652,,
743,6.95205E-06,1.359879913,1.590174428,143842.3804,228734.4749,0.618081384,88906.29755,89284.80867,0.620712814,,
744,3.58901E-06,0.848221642,1.100094418,278628.1206,306517.2401,0.465332668,129654.7667,130493.0157,0.468341154,,
745,5.70724E-06,1.28704758,1.478316723,175216.1817,259025.0115,0.586178938,102708.0353,103210.2241,0.589045048,,
746,5.7727E-06,1.086394131,1.367260736,173229.1227,236849.3779,0.552772234,95756.24911,96279.70044,0.555793962,,
747,4.39511E-06,0.728550204,1.000170534,227525.4977,227564.2985,0.43006139,97849.93182,98499.97964,0.432918423,,
748,6.03801E-06,0.933234548,1.170947703,165617.4344,193929.3544,0.489495555,81068.99796,81577.13125,0.49256367,,
749,7.3326E-06,1.112861632,1.355222347,136377.333,184821.6092,0.549047241,74877.59837,75291.27025,0.55208053,,
750,3.84727E-06,1.340713537,1.584919445,259924.3686,411959.1859,0.616621847,160275.0443,160962.262,0.619265761,,
751,5.21124E-06,1.127271621,1.313902837,191892.9677,252128.7148,0.536107572,102875.273,103463.3412,0.539172136,,
752,4.66585E-06,1.183294363,1.408253976,214323.387,301821.7618,0.56530444,121157.9622,121795.4311,0.568278772,,
753,3.03389E-06,0.994728133,1.231244379,329609.9924,405830.4504,0.509504799,167937.873,168955.2999,0.512591559,,
754,5.72247E-06,1.026553972,1.329692775,174749.768,232363.504,0.541080586,94553.70692,95087.42174,0.544134752,,
755,5.66871E-06,0.893159098,1.097121441,176406.8533,193539.7411,0.464303439,81906.30858,82436.42934,0.467308542,,
756,4.98911E-06,1.065814371,1.326088144,200436.6112,265796.6137,0.539948389,108225.4252,108838.1019,0.543005099,,
757,5.74222E-06,0.764622544,0.989398217,174148.7606,172302.4733,0.42617549,74217.93344,74711.85314,0.429011684,,
758,2.90529E-06,0.806518809,0.979123071,344200.1063,337014.2651,0.422453796,145408.6416,146377.7477,0.425269327,,
759,1.39132E-06,0.988352639,1.535198202,718741.6275,1103410.854,0.602620755,433128.622,435108.9998,0.605376095,,
760,7.33326E-06,1.341517474,1.50904558,136364.9716,205780.9577,0.595117491,81153.17971,81536.1797,0.59792613,,
761,5.52767E-06,0.494905591,0.698406965,180908.0426,126347.4369,0.315059422,56996.78337,57358.60809,0.31705947,,
762,8.11326E-06,0.289356555,0.613532927,123255.0591,75621.03723,0.280416878,34562.79887,34770.66073,0.282103315,,
763,4.87473E-06,1.269324006,1.575376667,205139.3833,323171.7979,0.613961519,125947.6873,126494.6413,0.616627774,,
764,2.55424E-06,0.68915957,0.877072484,391506.0123,343379.1507,0.384688312,150607.787,151614.3071,0.387259205,,
765,3.62229E-06,0.558591087,0.827199088,276068.3257,228363.4673,0.365701461,100958.59,101628.764,0.368129027,,
766,6.40123E-06,0.847289368,1.021559099,156220.028,159587.9911,0.43772874,68381.99603,68834.38871,0.440624609,,
767,3.11661E-06,0.638629298,0.895756778,320861.0486,287413.4591,0.391711775,125685.0507,126525.9582,0.394332558,,
768,5.96678E-06,1.377463128,1.545045725,167594.6007,258941.3213,0.605421222,101465.328,101923.5793,0.608155507,,
769,4.77018E-06,0.826001772,0.986359594,209635.4899,206775.9767,0.42507643,89111.10557,89704.40819,0.427906593,,
770,3.92197E-06,0.629496645,0.899167397,254974.0419,229264.3455,0.392988558,100201.881,100872.3749,0.395618213,,
771,3.41044E-06,0.579714746,0.746663437,293217.0301,218934.4355,0.334306278,98024.29409,98660.16397,0.336474876,,
772,4.20256E-06,0.167948986,0.878915074,237949.9525,209137.8003,0.385383118,91701.89456,92314.83189,0.387959026,,
773,6.20465E-06,0.85335531,1.213575421,161169.3876,195591.2074,0.503694139,81180.07598,81677.18078,0.506778502,,
774,2.51676E-06,0.698163497,1.111704237,397336.1387,441720.269,0.469340077,186485.7739,187686.1365,0.472361102,,
775,6.82518E-06,1.576330088,1.88469697,146516.2214,276138.6785,0.693702698,101638.6981,101905.8889,0.695526324,,
776,2.54648E-06,0.869701996,1.101492958,392699.0435,432555.2312,0.465816408,182925.6577,184107.703,0.468826462,,
777,6.05665E-06,1.211794877,1.450536828,165107.7966,239494.9395,0.577984418,95429.73367,95910.68525,0.580897373,,
778,7.11157E-06,1.146947238,1.308623262,140615.8594,184013.1845,0.534436992,75150.3169,75581.67096,0.537504598,,
779,5.40598E-06,1.219799584,1.546263351,184980.4032,286028.4182,0.605766551,112054.9409,112560.2416,0.608498196,,
780,3.59207E-06,0.937547516,1.138193236,278390.7213,316862.4358,0.478412749,133185.6702,134033.5334,0.481458336,,
781,8.08007E-06,1.401044915,1.578543083,123761.3033,195362.5493,0.614845663,76094.10059,76423.16832,0.617504553,,
782,3.88751E-06,0.652126515,0.808282132,257234.261,207917.8568,0.358408665,92194.98821,92804.52888,0.360778259,,
783,1.96862E-06,0.764409479,0.973125852,507970.6274,494319.3493,0.420274751,213487.229,214911.1317,0.423077871,,
784,2.93428E-06,0.649923906,0.854907716,340799.5008,291352.1228,0.376293154,128240.5189,129095.5728,0.378802118,,
785,3.13827E-06,0.004654882,0.351032183,318647.2996,111855.4571,0.16689044,53179.18799,53403.83966,0.167595457,,
786,2.5375E-06,0.798335362,1.271230609,394088.9343,500977.9161,0.522493396,205908.8657,207123.783,0.525576247,,
787,5.70465E-06,1.14399683,1.361344447,175295.6251,238637.7258,0.550944114,96578.09289,97108.80845,0.55397166,,
788,4.72351E-06,1.304423468,1.566362203,211706.8842,331609.6615,0.611436763,129445.3719,130014.2195,0.614123721,,
789,4.06463E-06,0.748235408,0.992904243,246024.7781,244279.046,0.427442003,105161.3239,105860.7895,0.430285072,,
790,6.11495E-06,0.997059132,1.227917455,163533.5717,200805.7271,0.508414038,83142.76354,83647.51032,0.511500541,,
791,2.93003E-06,1.42523432,1.747001934,341293.0575,596239.6314,0.659859864,225205.5905,225961.2245,0.662073897,,
792,6.49665E-06,1.159464617,1.40857347,153925.5373,216815.4282,0.56540119,87029.68191,87487.44337,0.568375105,,
793,4.22049E-06,1.192983273,1.456014607,236939.2605,344987.0241,0.579608806,137332.0818,138020.1809,0.582512922,,
794,6.13048E-06,1.264620353,1.395328799,163119.3306,227605.0997,0.561378428,91571.67333,92059.49722,0.564369023,,
795,2.61772E-06,0.71521066,1.011978211,382012.371,386588.1959,0.434302113,165908.7798,167008.5527,0.437181006,,
796,5.4182E-06,1.260430819,1.449577721,184563.2912,267538.8351,0.577699571,106622.1341,107160.0405,0.580614053,,
797,3.33208E-06,0.752177884,0.928456025,300113.2919,278641.9942,0.403885871,121211.5184,122022.6505,0.406588624,,
798,1.06165E-05,1.315138148,1.629834379,94192.90203,153518.83,0.628971982,59244.69631,59483.32012,0.631505335,,
799,5.21567E-06,1.474145069,1.762910621,191729.9493,338002.7639,0.66390554,127290.5756,127706.3704,0.666074189,,
800,5.89143E-06,1.09453902,1.254131291,169738.1964,212873.9834,0.516966475,87748.95704,88272.78631,0.520052576,,
801,4.97943E-06,1.096053234,1.285488743,200826.1702,258159.7811,0.52707068,105849.5861,106467.7989,0.530149028,,
802,6.25099E-06,1.111423252,1.318588211,159974.6369,210940.6702,0.537586864,86000.26343,86490.0547,0.540648545,,
803,5.4349E-06,0.984462914,1.111764356,183996.1145,204560.3218,0.469360779,86360.5597,86916.42807,0.472381867,,
804,4.39853E-06,1.262518487,1.450420682,227348.8161,329751.4249,0.57794993,131396.2324,132058.5314,0.58086307,,
805,2.87135E-06,0.880758843,1.105654162,348267.8419,385063.7889,0.467254102,162729.5778,163779.4749,0.470268728,,
806,2.92629E-06,0.814439287,0.971355474,341729.6989,331941.0137,0.419630535,143400.2164,144356.857,0.422429942,,
807,4.44932E-06,1.062938718,1.284085591,224753.4769,288602.7012,0.526621489,118360.0107,119051.9958,0.529700352,,
808,2.21969E-06,0.761260639,0.935111426,450513.7044,421280.5125,0.406345376,183064.1608,184288.9158,0.409063951,,
809,6.01411E-06,0.832928392,1.247996071,166275.6164,207511.3161,0.514973442,85627.52653,86140.76841,0.518060136,,
810,5.05044E-06,1.074836646,1.254636394,198002.6963,248421.3889,0.517130323,102393.1984,103004.2424,0.520216362,,
811,4.03935E-06,0.563271257,0.75556892,247564.5233,187052.0595,0.337822553,83632.87918,84177.20149,0.340021261,,
812,5.28734E-06,1.173805496,1.337823372,189130.9017,253023.7407,0.54362769,102816.7952,103393.2773,0.546675749,,
813,2.37783E-06,0.794323385,0.93268378,420552.3757,392242.3796,0.405448958,170512.5224,171653.4128,0.408161796,,
814,5.11335E-06,0.894818916,1.084124121,195566.372,212018.2211,0.459789303,89919.32581,90503.96886,0.462778789,,
815,7.86534E-06,1.263437367,1.480734296,127140.025,188260.5953,0.586886964,74616.82325,74980.6724,0.589748763,,
816,7.93516E-06,1.531826299,1.720364328,126021.3373,216802.6132,0.653006424,82292.74286,82581.25002,0.655295776,,
817,5.96132E-06,1.488046491,1.700381799,167748.044,285235.7209,0.647800021,108667.1865,109060.5653,0.650145078,,
818,8.38277E-06,1.397785459,1.61356136,119292.3032,192485.4511,0.624530062,74501.6295,74808.73372,0.627104446,,
819,5.5755E-06,1.521919777,1.838838984,179356.2503,329807.2651,0.682726475,122451.2606,122801.2806,0.684678011,,
820,4.78649E-06,0.9950201,1.184261663,208921.1808,247417.345,0.493957533,103198.1911,103840.5776,0.497032312,,
821,4.35912E-06,1.089364339,1.546271172,229404.2036,354721.1067,0.605768768,138965.9019,139592.5488,0.608500396,,
822,4.34757E-06,1.096758787,1.287539878,230013.5839,296151.6618,0.527726813,121384.3357,122092.2178,0.53080438,,
823,4.72597E-06,1.111679443,1.396912413,211596.9913,295582.4638,0.561860706,118888.035,119520.428,0.564849373,,
824,6.77126E-06,1.205457177,1.359570712,147683.0782,200785.5877,0.550395079,81284.03954,81731.40687,0.553424318,,
825,7.27674E-06,1.063978307,1.253485045,137424.2352,172259.2236,0.516756789,71014.90655,71439.02221,0.519842967,,
826,5.74864E-06,1.006131763,1.174879928,173954.271,204375.3813,0.490815965,85379.53332,85913.6135,0.493886198,,
827,5.99126E-06,1.483232153,1.624040018,166909.7998,271068.1944,0.62739459,104718.3055,105143.6054,0.629942672,,
828,2.58318E-06,0.781394383,0.940627833,387120.3112,364136.1393,0.408379266,158091.9085,159149.3128,0.411110727,,
829,2.4507E-06,0.900578631,1.142305556,408045.8522,466113.0439,0.479812439,195785.4756,197029.5637,0.482861332,,
830,5.06692E-06,1.023527654,1.212120218,197358.5385,239222.2748,0.503213629,99313.50648,99922.17043,0.506297681,,
831,4.78169E-06,1.004748567,1.138042083,209131.2722,238000.1886,0.478361257,100040.2982,100677.1997,0.48140672,,
832,5.62851E-06,1.121095396,1.237719892,177666.9715,219901.9449,0.511623409,90898.58162,91447.04026,0.514710413,,
833,2.53423E-06,0.839421942,0.982336791,394596.8034,387626.9575,0.423619405,167158.8632,168272.4453,0.426441481,,
834,7.03646E-06,1.180622753,1.305551167,142116.86,185540.8324,0.533463114,75814.1027,76250.29853,0.53653239,,
835,3.96737E-06,0.166117072,0.767940507,252056.1867,193564.1558,0.34268897,86376.87498,86941.47393,0.344928943,,
836,1.99844E-06,0.732112392,0.912723509,500390.5677,456718.235,0.39804726,199179.0946,200512.2266,0.400711443,,
837,3.47627E-06,0.656527309,0.849445579,287664.8734,244355.6549,0.374213744,107648.1493,108365.3729,0.376707005,,
838,7.35897E-06,1.389927687,1.666262909,135888.5829,226426.1054,0.638781209,86803.07322,87134.37009,0.641219212,,
839,6.31502E-06,1.279368925,1.482168414,158352.7026,234705.3741,0.587306583,93001.5846,93454.35046,0.590165807,,
840,4.09344E-06,0.680869296,0.969854394,244293.5246,236929.1482,0.419083969,102379.4998,103062.6035,0.42188021,,
841,2.67089E-06,0.792227193,0.948751056,374407.3156,355219.336,0.411366528,154018.6376,155048.2805,0.414116589,,
842,4.34226E-06,0.963042567,1.127772913,230295.0597,259720.5304,0.474855435,109356.8607,110056.1744,0.477892033,,
843,4.5915E-06,1.010776053,1.17259317,217793.7198,255383.4282,0.490048353,106729.4537,107397.8662,0.49311737,,
844,4.81652E-06,1.165561452,1.414863443,207618.8638,293752.3405,0.567303022,117782.8089,118398.5142,0.570268578,,
845,6.84467E-06,1.385059991,1.557444408,146099.0708,227541.1808,0.608927888,88963.79864,89359.29487,0.61163493,,
846,6.7553E-06,1.400313074,1.608492798,148031.8067,238108.095,0.623138963,92244.38657,92627.33692,0.62572591,,
847,5.78779E-06,1.054827156,1.354262548,172777.4047,233985.9682,0.54874938,94811.49377,95335.72873,0.551783544,,
848,2.25637E-06,0.607634475,0.845437798,443189.8937,374689.488,0.372685344,165170.3781,166270.2115,0.375166974,,
849,7.18797E-06,1.360043125,1.598033948,139121.3594,222320.6552,0.620257099,86291.01078,86654.46871,0.622869623,,
850,8.8156E-06,1.440214335,1.546544549,113435.2297,175432.6362,0.605846272,68724.311,69034.10649,0.608577306,,
851,5.40657E-06,1.099229052,1.283640467,184960.2776,237422.4972,0.526478934,97377.68984,97947.18681,0.529557957,,
852,7.25444E-06,0.977622811,1.264665633,137846.7062,174329.992,0.520376275,71732.15552,72157.32667,0.523460652,,
853,5.1171E-06,1.175156303,1.334403814,195423.2411,260773.5183,0.542557559,106028.3567,106624.5324,0.545608249,,
854,6.17722E-06,1.004717414,1.302356731,161885.1629,210832.2316,0.532449052,86195.6015,86692.74002,0.535519985,,
855,1.15674E-05,1.566312226,1.76959037,86449.53137,152980.2582,0.66559368,57540.26168,57726.0879,0.667743214,,
856,8.7119E-06,1.419993428,1.566623114,114785.5294,179825.6636,0.611509998,70192.49892,70500.8547,0.614196363,,
857,4.75932E-06,1.162349765,1.410492181,210114.1034,296364.3,0.565981917,118920.783,119545.115,0.568953312,,
858,4.07873E-06,1.171196526,1.486154121,245174.2773,364366.7624,0.588471275,144278.0196,144977.2571,0.591323277,,
859,4.00708E-06,1.031644176,1.154435217,249558.2327,288098.8125,0.483927162,120768.0072,121531.1179,0.486985008,,
860,4.01702E-06,1.087803157,1.217672328,248940.557,303128.0276,0.505045351,125726.271,126494.2886,0.508130495,,
861,4.71845E-06,0.96383981,1.131732207,211934.114,239852.6627,0.476208858,100924.9025,101569.207,0.479248976,,
862,7.24249E-06,1.232942705,1.489149784,138074.0387,205612.9249,0.589345196,81373.27147,81766.30036,0.592191705,,
863,3.80373E-06,1.062112978,1.36971331,262900.0032,360097.6336,0.553528636,145522.6803,146316.4384,0.556547876,,
864,4.45542E-06,1.273417175,1.692383095,224445.7138,379848.1317,0.64570031,144924.6669,145455.9558,0.648067425,,
865,7.3451E-06,1.286040455,1.409991182,136145.1245,191963.425,0.565830332,77035.04094,77439.67178,0.568802387,,
866,5.54434E-06,1.426618096,1.647407594,180364.0146,297133.0473,0.633727172,114301.577,114750.3083,0.636215093,,
867,5.43853E-06,1.151994966,1.350182335,183873.0687,248262.1691,0.547481704,100667.1409,101225.7114,0.550519508,,
868,4.06481E-06,1.001219951,1.165572155,246013.9708,286747.0341,0.487686986,119977.812,120731.8485,0.490752001,,
869,5.70419E-06,1.128808421,1.281898849,175309.7164,224729.3237,0.525920898,92199.04353,92738.93337,0.529000533,,
870,4.29555E-06,1.125147667,1.327782999,232799.0132,309106.5718,0.540480961,125823.4343,126534.7579,0.543536488,,
871,3.47877E-06,0.72344377,1.027984305,287457.7788,295502.085,0.440019531,126487.0371,127322.6385,0.442926398,,
872,3.94598E-06,0.735280475,0.935949793,253422.6102,237190.8397,0.406654756,103055.5096,103744.9575,0.409375302,,
873,7.89319E-06,1.27299388,1.450487517,126691.4531,183764.3713,0.577969776,73223.8308,73592.88727,0.58088281,,
874,1.45554E-06,0.220657992,0.434665457,687030.8846,298628.5933,0.204107344,140228.0493,140918.0969,0.205111735,,
875,6.11819E-06,1.103938633,1.42931969,163447.11,233618.1726,0.571653011,93435.03252,93916.43204,0.574598303,,
876,3.71854E-06,0.864715548,0.973205741,268922.5457,261716.9653,0.420303811,113029.1709,113783.038,0.423107099,,
877,3.3511E-06,0.818756146,1.030497362,298409.5426,307510.2464,0.440913944,131572.9284,132441.6233,0.443825027,,
878,2.76036E-06,1.073249922,1.262686371,362271.4189,457435.1832,0.519736804,188285.7896,189403.3131,0.522821573,,
879,7.01626E-06,1.248242057,1.369870502,142525.9928,195242.1534,0.553577088,78899.12401,79329.42121,0.556596166,,
880,5.06697E-06,0.86057604,1.337250252,197356.6542,263915.2357,0.54344845,107253.1677,107854.8107,0.546496956,,
881,2.25264E-06,0.735214122,0.919333935,443923.9811,408114.3803,0.400504726,177793.6522,178983.6294,0.403185313,,
882,2.36118E-06,0.786385163,1.143146745,423517.7877,484142.9807,0.480098459,203330.2372,204621.7769,0.483148011,,
883,6.08709E-06,1.31126083,1.505027152,164282.1212,247249.053,0.593956105,97576.36884,98039.06596,0.596772584,,
884,5.29178E-06,0.969001599,1.097562488,188972.378,207408.9934,0.464456205,87769.39355,88337.3707,0.467461814,,
885,5.17441E-06,0.954516494,1.116868258,193258.6283,215844.4275,0.471116499,91047.32847,91632.17861,0.474142756,,
886,9.04591E-06,0.499129292,1.594868694,110547.2223,176308.304,0.619381916,68470.95039,68760.60305,0.622002088,,
887,3.9441E-06,1.165996601,1.497573791,253543.5525,379700.1789,0.591795987,150046.0569,150763.7793,0.594626753,,
888,3.39365E-06,0.929346328,1.230636067,294667.9965,362629.0644,0.509305475,150076.0238,150985.5813,0.512392194,,
889,2.9884E-06,0.824166117,0.998113022,334627.661,333996.2261,0.429320439,143662.4943,144617.2266,0.432173557,,
890,7.25275E-06,1.610585615,1.804046521,137878.7545,248739.6875,0.674202391,92958.18598,93240.94124,0.676253144,,
891,2.70477E-06,0.851226469,1.110215219,369716.6165,410465.0145,0.468827161,173333.1918,174449.5428,0.471846639,,
892,5.34879E-06,1.041539614,1.165484419,186958.0225,217896.6621,0.487657434,91171.46955,91744.4889,0.490722397,,
893,8.09582E-06,1.286610645,1.425494535,123520.4764,176077.7641,0.570504841,70469.0297,70833.51336,0.573455636,,
894,5.4345E-06,1.255995116,1.430215263,184009.6792,263173.4517,0.571921533,105239.0977,105780.8203,0.574865522,,
895,6.30173E-06,1.22604943,1.343301712,158686.4749,213163.8134,0.545338692,86537.87463,87020.86192,0.548382349,,
896,3.55399E-06,1.373681023,1.629057612,281374.1109,458374.6372,0.628760797,176917.0102,177630.3877,0.631296131,,
897,2.2272E-06,0.998969564,1.257205753,448994.5227,564478.497,0.517963235,232562.6555,233948.1136,0.521048925,,
898,6.04181E-06,1.083109472,1.320036972,165513.2164,218483.565,0.538043653,89053.33566,89559.93102,0.541104408,,
899,6.47501E-06,1.165136594,1.32265342,154439.8354,204270.3764,0.538867865,83222.66438,83695.10216,0.541926906,,
900,4.51727E-06,0.590706664,0.775366119,221372.5028,171644.7383,0.345599576,76506.24313,77007.52159,0.347863988,,
901,2.84139E-06,0.89960053,1.07339655,351940.671,377771.902,0.456045664,160501.0171,161548.2492,0.459021257,,
902,4.81172E-06,1.113076648,1.291069974,207826.0553,268317.9797,0.528854669,109909.7798,110549.0827,0.531930814,,
903,3.1826E-06,0.961183237,1.186045085,314208.387,372665.313,0.494553336,155392.8061,156359.1735,0.497628898,,
904,1.30978E-06,0.470296331,0.741618045,763486.6278,566215.4606,0.33230921,253713.6381,255356.1975,0.334460602,,
905,5.75833E-06,1.303972977,1.481829734,173661.5899,257336.9074,0.587207512,101975.3901,102472.0332,0.590067345,,
906,3.92769E-06,1.312145333,1.546670784,254602.4684,393786.1994,0.605882056,154259.067,154954.3252,0.608612816,,
907,8.25372E-06,1.4877578,1.8614532,121157.5181,225529.0498,0.688176039,83377.70089,83606.43428,0.69006394,,
908,2.61628E-06,0.5180685,0.847485953,382221.804,323927.6098,0.373466706,142747.118,143697.9274,0.375954291,,
909,3.76122E-06,0.860729315,1.06913516,265870.8973,284251.9243,0.454554081,120852.7013,121642.2908,0.457523904,,
910,9.62637E-06,1.371145873,1.571654165,103881.2652,163265.4231,0.612920306,63670.93678,63948.80388,0.615595158,,
911,6.49519E-06,1.251965323,1.367375936,153960.0464,210521.2625,0.552807781,85110.31168,85575.51926,0.555829394,,
912,7.87829E-06,1.5359163,1.814323075,126931.065,230293.9602,0.676737762,85899.04487,86155.6156,0.678759101,,
913,7.03525E-06,1.052172359,1.301348898,142141.3044,184975.4298,0.532128822,75637.48487,76074.06327,0.535200262,,
914,1.72763E-06,0.70669724,0.925948343,578826.4996,535963.4379,0.402957548,233242.507,234803.437,0.405654263,,
915,5.57963E-06,1.273776363,1.535878208,179223.4257,275265.3539,0.602814573,108038.4928,108532.0568,0.605568477,,
916,9.38647E-06,1.623604746,1.847857961,106536.3645,196864.0693,0.684908448,72967.656,73172.85031,0.686834497,,
917,1.0548E-05,1.399688697,1.73640658,94804.43208,164619.0397,0.657145743,62300.32897,62513.0807,0.659389855,,
918,5.6948E-06,0.997768033,1.206164793,175598.6999,211800.9696,0.501244051,88017.80371,88559.1044,0.504326652,,
919,3.20714E-06,0.728347662,0.940657653,311804.5013,293301.2904,0.408390249,127337.918,128189.6215,0.41112178,,
920,8.80401E-06,1.545800398,1.789651884,113584.5424,203276.7903,0.670626171,76172.7668,76410.38831,0.672718195,,
921,4.26485E-06,1.008349292,1.204460754,234474.572,282415.4197,0.500679577,117396.6296,118119.3113,0.50376171,,
922,3.61413E-06,1.011974314,1.565579441,276691.4222,433182.4021,0.611216992,169118.4987,169862.4491,0.613905728,,
923,6.67068E-06,1.07319159,1.216313809,149909.6571,182337.1861,0.504597555,75644.04643,76106.50277,0.507682455,,
924,3.42493E-06,0.955440746,1.202000185,291976.5599,350955.8789,0.499863781,145948.5073,146848.2081,0.502945196,,
925,5.4889E-06,1.869991689,2.48608003,182185.9816,452928.9305,0.810398441,147643.2354,148014.7054,0.812437401,,
926,4.31627E-06,0.871281557,1.053553225,231681.3127,244088.5941,0.449078405,104043.0743,104725.9595,0.452025924,,
927,7.93933E-06,1.305645746,1.521860011,125955.2519,191686.261,0.598805953,75422.75463,75773.28928,0.601588962,,
928,3.51466E-06,1.259507947,1.494096003,284522.8846,425104.5047,0.590785401,168091.9665,168899.2481,0.593622718,,
929,5.3998E-06,1.079747669,1.286840601,185191.8962,238312.451,0.527503189,97689.31587,98259.30632,0.530581026,,
930,2.37423E-06,0.782920841,1.003409519,421189.8332,422625.8879,0.431226613,181628.2652,182834.1874,0.434089745,,
