"","Mean","SD","Time-series SE","2.5%","50%","97.5%"
"p[27,1]",0.0220756320909914,0.0115950434273982,0.000211739477492831,0.00533669147591008,0.0199807083906222,0.0488919224112751
"p[28,1]",0.0291439920306801,0.0131451938654013,0.000240021454713192,0.00861305768986463,0.027297127517882,0.0585594217035078
"p[29,1]",0.048980518271304,0.0225968993859025,0.000416587802183869,0.0146389780463215,0.0459623462909022,0.101319105644864
"p[30,1]",0.0318354066475118,0.0145841827844987,0.000266298049802112,0.00980028099183445,0.0301003072149315,0.0640418641423917
"p[31,1]",0.0846806516488201,0.0312647644672546,0.000570555142040116,0.0338968842154756,0.0819623698942721,0.154431319724668
"p[32,1]",0.0366362601571173,0.0170454798572183,0.000311013808635198,0.0106205718368244,0.034591736799699,0.0767942545722421
"p[33,1]",0.0789823939288938,0.0277375346561262,0.000501176723228641,0.0330842592427832,0.0760741713626074,0.139865774668083
"p[34,1]",0.0186929445114784,0.00738812164842899,0.000129925468038949,0.00722226618507559,0.0178245752774667,0.0356212499285452
"p[35,1]",0.0230258373136821,0.00890926211570372,0.000154427214143384,0.00897841141950385,0.0219056424671219,0.0424787748652997
"p[36,1]",0.0634612279646259,0.0331091968728389,0.000604610078092843,0.0160633414525123,0.0582307991935388,0.144142885541273
"p[37,1]",0.0373962099271801,0.0177727104485258,0.000319319517610038,0.0106961966082915,0.0345221819550057,0.078315216862696
"p[38,1]",0.0303331156541071,0.00953654110206278,0.000170303850887618,0.014446866274552,0.0295292132054695,0.0517111448155224
"p[39,1]",0.0602643570393249,0.0211605891794627,0.000386361212785029,0.025286111563594,0.0582779348975535,0.109240507689758
"p[40,1]",0.0584190305985502,0.0199572754025424,0.000370563498813662,0.0255085092555519,0.0566012571055887,0.104621629526122
"p[41,1]",0.0634059416018444,0.0265585230223446,0.000484678697873694,0.0215351944063913,0.0597414550542958,0.123071721197073
"p[42,1]",0.0427602451540067,0.0189885323457868,0.000346711414153814,0.0139441684219428,0.0396780668329725,0.0886214593166852
"p[43,1]",0.033761145034587,0.0210825595566771,0.000384681871517252,0.00723647414170895,0.0291853347196746,0.0855913031830106
"p[1,2]",0.597456961717055,0.0817008414765404,0.00151766190118179,0.422947289618984,0.60153422795169,0.745816733384814
"p[2,2]",0.725986417505042,0.0459610685753186,0.000812750511692516,0.624010849619249,0.728703626119612,0.808166874708584
"p[3,2]",0.554438917442189,0.0381667793235977,0.000690394573427338,0.480473986044431,0.553705075566913,0.628397252661849
"p[4,2]",0.661253522867913,0.040362634293905,0.000736920450004481,0.582569195731099,0.661297487848005,0.740442297108134
"p[5,2]",0.684134495589173,0.0323610714375325,0.000590812149318968,0.61876171833815,0.685036348636486,0.74501523427436
"p[6,2]",0.573181508780753,0.0380446798259057,0.000680988025907292,0.496981491917766,0.57307065002817,0.646994738525208
"p[7,2]",0.451915280603027,0.0403902092110788,0.000691314883073509,0.372082334808842,0.450940811157039,0.532135691811748
"p[8,2]",0.504851951676175,0.0434767886047628,0.000793068434454481,0.422043222437026,0.50449192477262,0.591819056768776
"p[9,2]",0.660497164578158,0.0416633472833138,0.000693823246924378,0.577572255090107,0.662135822286352,0.739846417485736
"p[10,2]",0.574736958263675,0.0331055984549067,0.000585014533863773,0.509408106148178,0.575354948344466,0.638408768136328
"p[11,2]",0.411547287502666,0.0391571435497277,0.000714916424860645,0.332219539029046,0.410947104090484,0.487223049174093
"p[12,2]",0.562479894858238,0.0450972615958712,0.000836621748224029,0.473948424958701,0.563244016717293,0.646840980750397
"p[13,2]",0.555657275668609,0.0367489747011244,0.000693656736516737,0.485163140426284,0.556000207855996,0.625926979662667
"p[14,2]",0.363361617795758,0.0434770689965477,0.000793922406342939,0.280874171824655,0.362164469595322,0.452070928021575
"p[15,2]",0.645766129164714,0.0297215337124333,0.00053094015655265,0.583852636824542,0.646441429124442,0.702262012699497
"p[16,2]",0.582035734082488,0.0386215265605123,0.000705307685251719,0.504215502934541,0.58159029422942,0.657145270681513
"p[17,2]",0.346155072282441,0.0347164530957394,0.000640258818821137,0.278810690328152,0.34536058645359,0.413319132058827
"p[18,2]",0.351631162526389,0.0325482245168172,0.000592764158254983,0.28845132192578,0.352039388660044,0.415336268041273
"p[19,2]",0.598814230384795,0.0415231425368913,0.00074217556693425,0.51199583569735,0.60006831563443,0.677704661930725
"p[20,2]",0.579791153007376,0.0355344707883624,0.000648982641986592,0.51094410977639,0.580174386840911,0.648334815899085
"p[21,2]",0.482910271935715,0.0871618315080613,0.00162684297741709,0.326775221684802,0.479270389371269,0.665225910939504
"p[22,2]",0.603561242116629,0.0707990145669904,0.00132506414191279,0.464414338869856,0.603872961367251,0.73985968813223
"p[23,2]",0.541737011113082,0.0814309527265073,0.00148645789640157,0.384106006381377,0.542420590350827,0.698513449609571
"p[24,2]",0.461682036068832,0.0534695511888582,0.000975864852914264,0.348194580182232,0.464889918769947,0.560661193129612
"p[25,2]",0.51483465992427,0.0361745051145898,0.000645814929414743,0.440154123882721,0.516425401563148,0.583664884225087
"p[26,2]",0.466504985074656,0.0603340240405687,0.00112611906412286,0.349743243325957,0.466674663954199,0.586188413338555
"p[27,2]",0.570341665329879,0.0319743594874609,0.000597793233187195,0.508799827331488,0.570621737807112,0.634019650434823
"p[28,2]",0.434657082074922,0.0342960724169053,0.00062631716156031,0.37025672842784,0.434580361251365,0.502669412896178
"p[29,2]",0.48533662857061,0.0482023556590939,0.000858082075364004,0.38984663259896,0.484355337466143,0.580803097711048
"p[30,2]",0.62869358638409,0.0301246285080029,0.000523067664222323,0.567830373128795,0.628831181211179,0.685878663288067
"p[31,2]",0.492398475204909,0.0465798245026251,0.000832120023737216,0.397617482988547,0.493036497531356,0.584260631431158
"p[32,2]",0.615816900815993,0.0394671263260015,0.00072056511909104,0.538889697097716,0.615490870303074,0.692820571744134
"p[33,2]",0.590750595524452,0.0486207442763964,0.000862227651064547,0.496553278267552,0.590264296030024,0.682940869041841
"p[34,2]",0.484671862523815,0.0372101575639275,0.000676081547006073,0.413735961743708,0.484481878253222,0.560462831345531
"p[35,2]",0.670706353269383,0.0247487694074454,0.000451823559894362,0.620616625854724,0.671067443944667,0.718152598749982
"p[36,2]",0.535216895260343,0.047935189584611,0.000875009896265595,0.443537984684762,0.535304977025534,0.62695124702706
"p[37,2]",0.565432273254884,0.0452095472220646,0.000768670823920553,0.477486602677742,0.564432769936816,0.652123856828163
"p[38,2]",0.564924774709712,0.032442420148609,0.000610103788867232,0.499901815508482,0.56472501723874,0.627081500459166
"p[39,2]",0.625805921985499,0.0392122113891262,0.000717895756225771,0.547428005421349,0.62524212643783,0.702646979842226
"p[40,2]",0.529124560359935,0.0322273006527366,0.000576921844607445,0.465602319719109,0.529891999918015,0.589757826421573
"p[41,2]",0.473277385449206,0.0464231886893791,0.000828410452292134,0.384372706739816,0.472287663611685,0.564390551541004
"p[42,2]",0.548183394295628,0.0825736538032721,0.00150781886503521,0.384420095672878,0.550496423458585,0.704288415564496
"p[43,2]",0.549300596764552,0.0903363481695115,0.00165703437154533,0.369449271567494,0.549467884092956,0.72261818044539
"p[1,3]",0.352274536654064,0.0768715280604639,0.00142594968193903,0.217604954534912,0.345964436733112,0.515958370734719
"p[2,3]",0.222541211548927,0.0340715328881901,0.000602562840539259,0.158979008301607,0.221686787879408,0.290918028227481
"p[3,3]",0.3939426210347,0.0381781578700493,0.000667789203502077,0.318510204160061,0.392823936149131,0.469232103822243
"p[4,3]",0.315630943174187,0.040163291158811,0.000733467020202511,0.237350967542184,0.315978292498014,0.393644184867907
"p[5,3]",0.271717676901307,0.0311343083542397,0.000568439374842164,0.212758519802661,0.271123227354832,0.333749722252875
"p[6,3]",0.395507994960587,0.0375605537400816,0.000673081628784768,0.322409376209644,0.395559679784518,0.469198055870766
"p[7,3]",0.526002531215234,0.0412240652830591,0.000705001037364074,0.443512694384867,0.526432362612991,0.608174378884932
"p[8,3]",0.482859957028884,0.043434659169506,0.000792324993988663,0.395096959988482,0.483051533542999,0.566675668629443
"p[9,3]",0.30630280130208,0.040315319713742,0.000685824217939379,0.229371782645916,0.305223398628078,0.384385505493446
"p[10,3]",0.378451272726139,0.0323388062101027,0.000553331733438699,0.316130117014393,0.378391135848126,0.440892848029279
"p[11,3]",0.557145906136934,0.0397656070482511,0.000726009041801496,0.479853043463159,0.557571202195804,0.635401320889109
"p[12,3]",0.401023886405008,0.0439478371790884,0.000802035099058697,0.319288279130085,0.399213255596622,0.490055011489903
"p[13,3]",0.412163210299233,0.0358304480135032,0.000654232476053467,0.344024457134336,0.412316237389361,0.483546427988664
"p[14,3]",0.605743566708728,0.0457471604507498,0.000835374680464097,0.514137316445871,0.607354869777826,0.690521775809693
"p[15,3]",0.345041715039147,0.0295326093067182,0.000518860594086691,0.289475240368476,0.344794931169722,0.405795358473025
"p[16,3]",0.387081104331885,0.0374736076492203,0.000673711436242484,0.315341815567969,0.386334546096843,0.462702136755266
"p[17,3]",0.632844736319696,0.0359033149452405,0.000672658716327807,0.561105412788582,0.633596553675135,0.699653906670107
"p[18,3]",0.637514481027553,0.0331039054558996,0.000625844060664199,0.572644704836059,0.63747029209573,0.699984753756457
"p[19,3]",0.383540255684512,0.0412122605019515,0.00075547420369987,0.30667708340321,0.382860859564145,0.470041363722874
"p[20,3]",0.367475086556325,0.0335530144091739,0.000612589498586535,0.303369065480241,0.366860983065801,0.432512348313034
"p[21,3]",0.483244220735876,0.0913660364322404,0.00170359448116216,0.300337864378308,0.485651797585215,0.649419747034321
"p[22,3]",0.368925418896387,0.0709304820288865,0.00136411126878663,0.228462997093682,0.369443354774221,0.505480271530434
"p[23,3]",0.400357316902655,0.0806915500276184,0.00147315323859644,0.242465061336862,0.398939467427018,0.558276069765166
"p[24,3]",0.498197428023217,0.0553833069962582,0.00100760497902343,0.398583009456147,0.494649546564438,0.612250707244519
"p[25,3]",0.447560349780799,0.0358519969901869,0.000640996320636685,0.377663734702695,0.446950313596108,0.518091402270395
"p[26,3]",0.478658463110463,0.05966406017225,0.00108822107270774,0.36250070750683,0.476865952622605,0.599063031607175
"p[27,3]",0.40758270257913,0.0318174668819447,0.000596443855236682,0.344545085901576,0.407904846897448,0.468975436248681
"p[28,3]",0.536198925894398,0.034475061507496,0.000629515692823135,0.467545305537992,0.535782224469802,0.602614892365055
"p[29,3]",0.465682853158086,0.0485427990122646,0.000868807659543552,0.371375437076353,0.465413558168725,0.560496034206096
"p[30,3]",0.339471006968399,0.0290069716738511,0.00050189840151154,0.282993569707861,0.338821273502181,0.397597845043026
"p[31,3]",0.422920873146271,0.0465392410149924,0.000799339309765381,0.334325421738454,0.422817300442898,0.516596871360624
"p[32,3]",0.34754683902689,0.038030269584948,0.000694451299622528,0.274384657519107,0.347306274666582,0.420880618056795
"p[33,3]",0.330267010546654,0.0479886105860907,0.000861830145532562,0.236763028756942,0.329719220553723,0.424399628103677
"p[34,3]",0.496635192964707,0.0382250484019336,0.000698113240621521,0.419540824298395,0.496397520534502,0.568764426652914
"p[35,3]",0.306267809416935,0.0238702073795844,0.000435863692712358,0.258599061075562,0.305989963902969,0.353451965936054
"p[36,3]",0.401321876775031,0.0457828130599658,0.00080313836207698,0.313549704053615,0.400302022727337,0.491183337190175
"p[37,3]",0.397171516817936,0.0460972200436732,0.000841706965987098,0.309735522466231,0.397243208748627,0.489258152152463
"p[38,3]",0.404742109636181,0.0329857521111414,0.000619466703418264,0.341501970498652,0.404623947055246,0.470968118608624
"p[39,3]",0.313929720975176,0.0377416149038959,0.000699874330835682,0.243939553732842,0.313307498149971,0.389590023047562
"p[40,3]",0.412456409041515,0.031723678312648,0.000571308815408951,0.351756809663477,0.412252657995716,0.474596143757577
"p[41,3]",0.46331667294895,0.0453653288286824,0.000828173761838745,0.377518513557369,0.462396743789429,0.553234352660003
"p[42,3]",0.409056360550365,0.0878668040027513,0.001604474194412,0.241679075048049,0.406666609554076,0.585172681873943
"p[43,3]",0.416938258200861,0.0896924693305626,0.00167356187744566,0.244002018843139,0.416352318189597,0.592854817703866
"phi",0.415036870479487,0.173480950285951,0.00310327573953386,0.0720293483350195,0.415618032462161,0.755021371616553
"pi[1]",0.0449441118100038,0.0066990097731177,0.000125264470559961,0.0331407713396954,0.0445595795612295,0.059326222218796
"pi[2]",0.541505150154299,0.0169233133302921,0.000312476398879396,0.507978510408858,0.541864508778344,0.573064692355055
"pi[3]",0.413550738035697,0.0166580594909863,0.000305554786533643,0.38151447791208,0.413263806786753,0.446492076611743
"q[1,1]",0.0495068259267678,0.0192015661049842,0.000350417357909778,0.0192856210574728,0.0471575536653166,0.0925574334405547
"q[2,1]",0.0336160423350544,0.0155715531911986,0.000286532690092643,0.0104382453701247,0.0314661756407892,0.0695125430074353
"q[3,1]",0.0583287178351691,0.0203724095406681,0.00037203615868497,0.0249687092159113,0.0558897732528242,0.103461868896961
"q[4,1]",0.0250736097402383,0.0137619005506256,0.000251330446229645,0.00574601972596221,0.0223219151561911,0.0576929617486992
"q[5,1]",0.026333959554964,0.0141995455045554,0.000271812532911706,0.00589760513626536,0.0240716152334347,0.0601134468394821
"q[6,1]",0.0183635492705107,0.0120769234699771,0.000220517479028393,0.0024189829837989,0.0157716471845358,0.0478882166166205
"q[7,1]",0.0340265069988495,0.0163132528153772,0.000277781940571003,0.0101812337732589,0.0310727034828074,0.0741415687217599
"q[8,1]",0.0521155021849076,0.0206358340292381,0.000378676366606141,0.0186991941791686,0.0493235414646088,0.0988608434548391
"q[9,1]",0.0243271617091079,0.013274327791212,0.000246046772112363,0.00554876137927357,0.0219069765938216,0.0569981458410396
"q[10,1]",0.0220223921063859,0.0121257587543378,0.00022144607817615,0.0047290178318859,0.0197625798772631,0.0508575931680891
"q[11,1]",0.0244604648821103,0.0133814549202277,0.000235717593429585,0.00590594827069286,0.0219184597265298,0.0571274567105226
"q[12,1]",0.034408704750451,0.016484159685429,0.00030103163456631,0.0101295728430914,0.0320240576968996,0.0730564639550234
"q[13,1]",0.028626917406557,0.0153748253456161,0.000280754891574696,0.00655008338294459,0.0259491632813678,0.0652062327441131
"q[14,1]",0.0157779757983108,0.0105017720439297,0.000191734925604943,0.00221971379324235,0.0136043236643352,0.0419378994261503
"q[15,1]",0.0166550389434016,0.0110852877743623,0.000195623885718188,0.0024546227126369,0.0142295114616541,0.0457071947782288
"q[16,1]",0.0280621477832275,0.01495623514982,0.000273077824033775,0.00645924478930609,0.0257795766892016,0.0639140000332832
"q[17,1]",0.0182311835696296,0.0116865875680988,0.000217085394407975,0.00277382347267815,0.0158750102804008,0.0473923323072019
"q[18,1]",0.0316678319288598,0.0148808254863711,0.000274993670348389,0.00913897083918137,0.0295354757723216,0.0669681453969472
"q[19,1]",0.0236662217477078,0.0127741904644053,0.000233774430693047,0.00548247996748092,0.0215048466606963,0.0546995809958778
"q[20,1]",0.0419402941399172,0.0176806674841238,0.000306647053151736,0.0148139791426283,0.0394223798621535,0.0825887938085356
"q[21,1]",0.0497912561389634,0.0511546881799493,0.000904509541225128,0.00178695787278979,0.0336319539166023,0.19185618275155
"q[22,1]",0.0609761486433636,0.0530995308376824,0.000969621138672766,0.00268508220716708,0.0461370305943477,0.199488793373468
"q[23,1]",0.0412724765319453,0.0377788023801282,0.000676868439716944,0.00174958374239573,0.0312118057490328,0.139125532214986
"q[24,1]",0.00990154297637105,0.00680578551262636,0.00012031738133507,0.00151116622354614,0.00825517746783685,0.0267836005215366
"q[25,1]",0.0256797667581927,0.0137039953024009,0.000250255118649943,0.00604987719779924,0.0231240698993717,0.0581773875571208
"q[26,1]",0.0343429028066277,0.0158070235988605,0.000288640102163363,0.00990125569066396,0.0318677194383396,0.0709277944378026
"q[27,1]",0.0290965921618585,0.0138707387846895,0.00026684327281687,0.00844204996022583,0.0270645054420514,0.0616921343988586
"q[28,1]",0.0345615217493296,0.016240439140598,0.000296560495290227,0.0103118028795213,0.0323472642613377,0.0713781422189078
"q[29,1]",0.039784934977933,0.015977091084237,0.000286890400196842,0.0148422585653178,0.0380361537131726,0.0749929807815767
"q[30,1]",0.0308231232026559,0.0148655968789982,0.000271218371688553,0.00870131468865762,0.0286143095888393,0.0664507776835808
"q[31,1]",0.0547130600738773,0.0201005760163442,0.00036704333768321,0.0218815576068883,0.0521146205454595,0.100350235226006
"q[32,1]",0.0564523716198922,0.0220420066843479,0.000385827135095208,0.0212126059791126,0.0537637346985091,0.108143839176231
"q[33,1]",0.0528063004633864,0.0204536057381545,0.000355250868119733,0.0210391784497512,0.0503109045540778,0.0982031231095606
"q[34,1]",0.0172217164985916,0.0097977101553206,0.000178910540287304,0.00385446843958216,0.0153402437965174,0.0408648881166135
"q[35,1]",0.030392418670065,0.0148651693846898,0.000266329478155,0.00859767742643815,0.0275603420577229,0.0655870867720578
"q[36,1]",0.0826920513401983,0.0262002583789219,0.000466239155238298,0.0385466973107185,0.0797567013636439,0.140976704697769
"q[37,1]",0.0574745895456184,0.020875890623322,0.00038115003961697,0.0228197000443242,0.0549490189880624,0.104775972189244
"q[38,1]",0.0578009434937028,0.0206960067842358,0.000377793328052223,0.0244842257451055,0.0556774978502857,0.104774328032577
"q[39,1]",0.0339131207233355,0.0148828799396135,0.000267194476235326,0.0109085697222207,0.0319886793465486,0.0686658631063387
"q[40,1]",0.0388793515086645,0.0165660503974662,0.000302480488880566,0.0136326244186463,0.0368723531964858,0.0770896741159609
"q[41,1]",0.0443760285020196,0.0192293105576273,0.000354350618857078,0.0144937058012926,0.0417902678356965,0.0878043626260853
"q[1,2]",0.647325492699306,0.0435536055908376,0.000801148057381375,0.560263098780187,0.648829687147618,0.726936158312759
"q[2,2]",0.702930147879218,0.0404260685338234,0.000705785459326013,0.622020981347438,0.703252399991747,0.779337002087148
"q[3,2]",0.618999924191522,0.0440076867411887,0.000823502644540515,0.530301817510747,0.620559218356224,0.699509522030236
"q[4,2]",0.733773114121178,0.0398767163660069,0.000728253431066717,0.654255583184767,0.735326355709318,0.807181003124826
"q[5,2]",0.594532362143814,0.0450082362911987,0.000865684166966357,0.502204587484816,0.595786170470721,0.682409817345989
"q[6,2]",0.556912040244031,0.0454722899857916,0.000814083266215788,0.466831609862369,0.557779967463151,0.643363651391019
"q[7,2]",0.518718055230837,0.0458929495474534,0.000837533136363826,0.426694535542043,0.518625426513005,0.607808034934825
"q[8,2]",0.547117091318958,0.0470898124459416,0.000893008734861345,0.454175416160851,0.546778115285312,0.639299675500424
"q[9,2]",0.69765701557021,0.0419616428598412,0.000766364891882115,0.6101825167141,0.698803820846424,0.776110161708795
"q[10,2]",0.400338824715411,0.0443726686442066,0.000789476706478901,0.314648507532392,0.399034787927273,0.489420060984124
"q[11,2]",0.375580219371384,0.0448022503251364,0.000851185765153809,0.289806666672598,0.375275751468956,0.464093303599907
"q[12,2]",0.59052525265993,0.0442155705519045,0.000851396941081134,0.502186067418468,0.59183299134258,0.676247671270464
"q[13,2]",0.465767917634433,0.0456378829447339,0.000833248057577727,0.375378330050301,0.465635659700012,0.555024829576885
"q[14,2]",0.708239175561985,0.042474304589506,0.000806937340593435,0.622479482420127,0.708766355725232,0.787065380567355
"q[15,2]",0.430661519477956,0.0455513046759046,0.000847677159925916,0.344061022734052,0.429414939595663,0.521273513351247
"q[16,2]",0.475254157008012,0.044888038600798,0.000800197475997503,0.388281403614281,0.474649978433079,0.565164775708857
"q[17,2]",0.501231115351861,0.0470183397926701,0.000864517711205212,0.408359919720669,0.502170718628479,0.59060996351931
"q[18,2]",0.392160084574958,0.0478779247213855,0.000874359049558187,0.297610092312972,0.390849787544627,0.48483768216473
"q[19,2]",0.566059833296284,0.0463507037147954,0.000905257788916047,0.471392162702273,0.566787114587964,0.654538207014189
"q[20,2]",0.462485302227429,0.0458926766937642,0.000837807792515844,0.372083255546702,0.462552846281814,0.551406550506019
"q[21,2]",0.626957416651319,0.131472043091954,0.00249529476913115,0.338926779731265,0.643361104721449,0.834597305383131
"q[22,2]",0.495835451149837,0.136371997726854,0.00249044845826697,0.219931076369593,0.499289615979101,0.744728247382595
"q[23,2]",0.622602115302012,0.114426130215705,0.00204884675361434,0.389219267550696,0.629139269989095,0.824883318932925
"q[24,2]",0.448076799491676,0.0472553668469746,0.000879475656540084,0.358593066938181,0.447195145780484,0.545409786662168
"q[25,2]",0.171667817024767,0.0332339079684481,0.000596545450906219,0.112363396634059,0.170024430506382,0.24010265612716
"q[26,2]",0.762736678313876,0.0378885004893541,0.000712491521638003,0.686243940766926,0.762849921588791,0.834858949441885
"q[27,2]",0.469482011897152,0.0448433341648995,0.000816440023970881,0.383653294903658,0.469654309520277,0.555702945977643
"q[28,2]",0.320866456109809,0.0428334295631046,0.000727852330079706,0.240903674515321,0.319291660051012,0.406161206489797
"q[29,2]",0.660803074142305,0.0434939422041172,0.000794180240902785,0.573285092713688,0.663538670523235,0.741743069591997
"q[30,2]",0.379419574269801,0.0439779405488647,0.000789912558697098,0.297402275228407,0.378460826255987,0.463609863316031
"q[31,2]",0.579309744357214,0.0462237072772478,0.000810838847453128,0.488389759293653,0.579676842183611,0.67081860974379
"q[32,2]",0.523772423202111,0.04680342373607,0.00086888578703044,0.43410078593731,0.523659156049554,0.613105348224802
"q[33,2]",0.788219384119263,0.0353751977782702,0.000645973216220336,0.715151675526026,0.789264110707444,0.85380547509253
"q[34,2]",0.643238870445461,0.0437420309324874,0.000798658286700569,0.556887295564858,0.644122960279629,0.725339013809557
"q[35,2]",0.318168593849141,0.0420748859015663,0.000813838898623696,0.239261200667894,0.315927654031551,0.40312112351362
"q[36,2]",0.603113460205845,0.0456692984135477,0.000833856095438438,0.513325973424094,0.604742826147331,0.692537057346473
"q[37,2]",0.737661207886284,0.0390558143149656,0.000713228819440828,0.656447760657262,0.739313416813161,0.809744840542621
"q[38,2]",0.498683375393184,0.0465504346213968,0.000892762083894145,0.406026373378143,0.498340621244825,0.58924679692159
"q[39,2]",0.652777809461018,0.0437755975400858,0.000799491451151351,0.564790124349183,0.653780763620712,0.736600574227455
"q[40,2]",0.31870649759083,0.0428600342880106,0.00078262289663064,0.237688750548312,0.317218744874583,0.404227445688192
"q[41,2]",0.587754030038833,0.0459615246691908,0.000864789887724333,0.496363304500702,0.587651475724929,0.67525221773625
"q[1,3]",0.303167681373927,0.0421411003200418,0.000781638915308792,0.226539649395524,0.301928830676406,0.386197244076738
"q[2,3]",0.263453809785728,0.0395172877582111,0.000720924835115937,0.188148061687096,0.26208233402076,0.342522243817704
"q[3,3]",0.322671357973309,0.0416268823461855,0.000776836313381067,0.245912205310395,0.321168605675943,0.407896304911094
"q[4,3]",0.241153276138584,0.0382611955663546,0.000789730109495208,0.1702386211621,0.240095940343206,0.318183189857856
"q[5,3]",0.379133678301222,0.0448329364598725,0.000816443949340271,0.291689966286996,0.37829533958882,0.471756433797552
"q[6,3]",0.424724410485459,0.0454844713919721,0.000815721453288147,0.337465560406507,0.423761968955594,0.516177372591887
"q[7,3]",0.447255437770313,0.0459851063146697,0.000826907896186428,0.356202014731921,0.447249495393226,0.538793417281455
"q[8,3]",0.400767406496135,0.0462677732512868,0.000876025184368321,0.312031468379271,0.399803154182434,0.491445512385811
"q[9,3]",0.278015822720682,0.0412286791071318,0.000752952707989388,0.199424058045736,0.27655552050848,0.36190840356833
"q[10,3]",0.577638783178203,0.04465587191004,0.000793759553979661,0.485694128272479,0.57759817789788,0.663275302092595
"q[11,3]",0.599959315746506,0.0454377330996539,0.000865889305016399,0.509753075753158,0.600535898098126,0.687604035370262
"q[12,3]",0.375066042589619,0.0435571495203221,0.000795484101900063,0.291316195823565,0.374163766195927,0.466135084106153
"q[13,3]",0.50560516495901,0.0455174563728493,0.000830932681256802,0.417541021140406,0.505410111741447,0.595268720222466
"q[14,3]",0.275982848639704,0.0417432716657608,0.000783157350840455,0.198139988623411,0.27538482653357,0.359428769683633
"q[15,3]",0.552683441578643,0.0457665123575548,0.000851395294912383,0.463568872996423,0.553988264576498,0.640175225327461
"q[16,3]",0.496683695208761,0.0452124023139705,0.000810427909723941,0.406155120293397,0.497997848590478,0.584442568942805
"q[17,3]",0.480537701078509,0.0469388895041994,0.000857252434475694,0.390854854769311,0.480204910196404,0.575413747116746
"q[18,3]",0.576172083496182,0.0480145800875546,0.000876912087994166,0.4827044936722,0.576186656902736,0.672288646784605
"q[19,3]",0.410273944956008,0.0458891568730863,0.000881101787094906,0.323425833856084,0.41006860266616,0.504756056156335
"q[20,3]",0.495574403632654,0.0455400556819598,0.0008314232632531,0.406978958879057,0.495752239641073,0.584583209562507
"q[21,3]",0.323251327209717,0.121195976640606,0.00221247553146918,0.134071495777254,0.308150508312897,0.597219515186021
"q[22,3]",0.4431884002068,0.133582572802836,0.00243963736047448,0.20619557743862,0.437811921142177,0.709787788575741
"q[23,3]",0.336125408166042,0.112829235079184,0.00205985446402735,0.138900675426229,0.328410355492319,0.568785343313254
"q[24,3]",0.542021657531953,0.0473780317502161,0.000865202002513326,0.445959291848087,0.542730566233129,0.632765811617755
"q[25,3]",0.80265241621704,0.0351078456904918,0.000640857697045133,0.731077083047054,0.803985192579409,0.867530192957628
"q[26,3]",0.202920418879497,0.0359249657359673,0.000666527874110403,0.137823613030444,0.20253313168219,0.275835650710156
"q[27,3]",0.501421395940989,0.0447233748752483,0.000811599352956378,0.414923379285771,0.500770104505548,0.586735249207004
"q[28,3]",0.644572022140862,0.0437689235457099,0.000756270326787673,0.559506238024397,0.645944572252561,0.726575162311431
"q[29,3]",0.299411990879762,0.0421241147282322,0.00076898288589906,0.222433079722789,0.297656826913639,0.385598355336811
"q[30,3]",0.589757302527543,0.0448703177167555,0.000819331191567416,0.502350784529382,0.590225679112377,0.676316049690617
"q[31,3]",0.365977195568908,0.0449441223200022,0.000800220580565365,0.281665750148965,0.365817407489284,0.453450107018284
"q[32,3]",0.419775205177997,0.0456599980791264,0.000820439766597319,0.332223468534217,0.420111252264274,0.509111322990786
"q[33,3]",0.15897431541735,0.0310443276440452,0.000578787081529431,0.103755400207834,0.157003158277008,0.224478526990865
"q[34,3]",0.339539413055948,0.0431284112545536,0.000787455036902387,0.258576804185007,0.338044107237712,0.423583598949096
"q[35,3]",0.651438987480794,0.0432320229863516,0.00082714903565274,0.565907106807364,0.653106627782352,0.731876015488606
"q[36,3]",0.314194488453957,0.0423457525701274,0.000772898732304949,0.233755718536669,0.312186828122327,0.401933624512379
"q[37,3]",0.204864202568098,0.0355343857100517,0.000648711893864838,0.140534643846957,0.203066908070069,0.281358191590535
"q[38,3]",0.443515681113113,0.0456968678759936,0.000869471135949458,0.355396720391308,0.442443164558582,0.5336720730326
"q[39,3]",0.313309069815647,0.0430811355693678,0.000790520293169637,0.233133943375317,0.312164080764806,0.399438013454413
"q[40,3]",0.642414150900505,0.0441492648858966,0.000806104632623252,0.554603460203649,0.643047704760151,0.72831417149953
"q[41,3]",0.367869941459147,0.0448661343871581,0.000827298125071409,0.283990538683228,0.36658326252989,0.458871221051671
"q.mr",1.58531851001446,0.0666894429309814,0.00122595574970994,1.45722123302551,1.58278172589976,1.72491010432655
"q.weir",0.733926077612918,0.0461859063548773,0.000841690275602565,0.647302647571124,0.733105624951733,0.827780414426925
"qS.mr[1]",150884.765088953,10344.5565607095,183.207404885964,131520.747310125,150392.573555564,172873.328067366
"qS.mr[2]",116269.082264851,12790.6831847101,226.116122116077,92767.4790618497,115681.192757683,143805.347426074
"qS.mr[3]",145917.706043118,10349.9763927716,189.01358020962,126738.048369662,145313.384399386,167303.152953198
"qS.mr[4]",173628.118348085,11898.1962572581,203.610739280282,150969.308894422,173183.144697161,197780.146848359
"qS.mr[5]",221065.063922666,23457.487675183,458.113071274755,179385.651401711,220061.698410093,270796.598420125
"qS.mr[6]",183410.620909872,12714.3303701594,232.153550296623,159826.599838079,183052.061476909,209506.3535169
