,beta,lnalpha,lnalpha.c,S.max,S.eq.c,U.msy_Hilborn,S.msy_Hilborn,Smsy_lambert,Umsy_lambert,,
54900002,2.73E-06,0.69651109,0.880076183,366942.8358,322937.6505,0.385820706,141574.1438,142520.5109,0.388399764,,
54910002,6.97E-06,1.286886172,1.450341265,143472.8,208084.5221,0.577926347,82916.71124,83334.6858,0.580839614,,
54920002,3.68E-06,0.804777363,1.017914878,271404.8298,276267.0142,0.43642689,118448.3658,119232.5881,0.439316383,,
54930002,6.15E-06,1.222222771,1.393879127,162594.6641,226637.3084,0.560936632,91205.30327,91691.84248,0.563928976,,
54940002,1.88E-06,0.844724397,1.139980147,531660.2351,606082.1129,0.479021242,254676.5461,256296.5363,0.482068282,,
54950002,3.75E-06,0.974689542,1.147547812,266496.9443,305817.9852,0.481593287,128343.1394,129156.7303,0.484646196,,
54960002,4.55E-06,1.127545727,1.765130071,219968.5676,388273.1333,0.664467144,146161.8858,146637.5239,0.666629444,,
54970002,8.82E-06,1.249203463,1.536884725,113335.5336,174183.6504,0.603101336,68352.81177,68664.68527,0.605853108,,
54980002,2.94E-06,0.763484232,0.97559217,340539.9946,332228.1522,0.421171479,143425.7332,144382.0564,0.423979734,,
54990002,4.80E-06,0.938885369,1.133420174,208476.8875,236291.91,0.476785196,99398.69378,100032.7927,0.479826775,,
55000002,2.91E-06,0.784100039,1.017418858,344165.1047,350160.068,0.43624955,150141.872,151136.0333,0.439138167,,
55010002,3.62E-06,0.90513082,1.099766485,276426.3336,304004.4173,0.4652192,128598.8378,129430.3605,0.468227317,,
55020002,5.30E-06,1.018542175,1.175481463,188714.4683,221830.3592,0.491017765,92662.15634,93241.61284,0.494088311,,
55030002,5.34E-06,1.06788983,1.267634762,187271.4105,237391.7499,0.521334529,97631.05253,98208.54685,0.524418258,,
55040002,5.07E-06,0.921348202,1.062451273,197403.6512,209731.7606,0.452209447,89267.79597,89852.20695,0.455169934,,
55050002,6.04E-06,0.876926966,1.142459603,165471.9859,189045.0594,0.479864826,79404.18563,79908.71204,0.48291384,,
55060002,2.01E-06,0.649991996,0.980372187,497316.4792,487555.2444,0.42290702,210318.6301,211720.1096,0.425725104,,
55070002,7.45E-06,1.041759628,1.24655724,134192.6921,167278.872,0.514505273,69042.84775,69457.07221,0.517592062,,
55080002,1.05E-05,1.445468075,1.69837829,94944.47515,161251.6354,0.647274928,61455.17831,61678.35445,0.649625524,,
55090002,4.24E-06,0.76452057,0.907441851,235699.37,213883.4727,0.396079376,93355.65932,93980.46797,0.398730247,,
55100002,6.87E-06,1.345056179,1.455878059,145588.4819,211959.0765,0.579568365,84378.47844,84801.31666,0.582472703,,
55110002,5.63E-06,1.156083252,1.431227831,177576.4067,254152.2954,0.572224998,101613.659,102136.1793,0.575167508,,
55120002,3.85E-06,1.042069046,1.197933248,259502.146,310866.2485,0.498513539,129365.3332,130164.6309,0.501593659,,
55130002,4.03E-06,0.86888596,1.029733839,248418.6166,255805.0557,0.440642295,109463.7493,110186.5995,0.443552102,,
55140002,6.01E-06,1.083656653,1.437622656,166409.4217,239233.955,0.574138205,95542.00671,96030.08573,0.577071206,,
55150002,3.43E-06,0.684566189,0.864726081,291691.3897,252233.1524,0.380020457,110848.6952,111588.6452,0.382557213,,
55160002,3.64E-06,0.925786197,1.049536135,274544.9797,288144.8769,0.447661241,122903.1462,123710.7106,0.450602705,,
55170002,6.27E-06,1.293834407,1.439787332,159579.0388,229759.8786,0.574784537,91723.56392,92191.08573,0.577714256,,
55180002,5.63E-06,0.877553152,1.03448291,177549.471,183671.8935,0.442330613,78535.5663,79053.59744,0.445248285,,
55190002,3.91E-06,0.979629764,1.268703665,255465.9586,324110.598,0.521679203,133271.2777,134059.0016,0.524762682,,
55200002,4.42E-06,0.792352396,1.039379102,226129.4591,235034.2341,0.444067927,100416.8401,101078.4047,0.446993528,,
55210002,5.86E-06,1.061334038,1.224558235,170595.0923,208903.6251,0.507311117,86544.78675,87071.26901,0.510397268,,
55220002,6.98E-06,1.422500968,1.699988756,143282.2706,243578.249,0.647697054,92803.50458,93139.66553,0.650043199,,
55230002,4.87E-06,0.952781459,1.107224791,205182.6667,227183.3354,0.467796124,95983.6562,96602.55177,0.470812439,,
55240002,2.75E-06,0.881076894,1.040432398,363436.0323,378130.6225,0.444441229,161525.9567,162589.8369,0.447368512,,
55250002,2.10E-06,0.942653253,1.086132336,475339.2564,516281.3368,0.460488326,218888.1786,220310.3874,0.463480313,,
55260002,9.30E-06,1.372237819,1.721121675,107527.7045,185068.2629,0.65320265,70237.38153,70483.32161,0.655489875,,
55270002,7.97E-06,1.422520494,1.593405677,125452.8827,199897.3354,0.618976923,77652.43928,77981.58884,0.621600614,,
55280002,6.83E-06,1.222830596,1.391195033,146404.2149,203676.8165,0.560117863,82003.61598,82442.17605,0.563113406,,
55290002,6.12E-06,1.46218267,1.700971548,163499.2338,278107.5449,0.64795448,105940.0609,106323.2092,0.650297905,,
55300002,9.62E-06,1.474475787,1.666629561,103904.8675,173170.9237,0.638878994,66382.63721,66635.85565,0.641316016,,
55310002,5.16E-06,1.159584084,1.335855788,193639.7585,258674.7922,0.543012146,105148.7408,105739.2614,0.54606173,,
55320002,4.46E-06,1.055061607,1.300604014,224378.9453,291828.157,0.531892051,119345.3774,120034.6266,0.53496386,,
55330002,4.02E-07,0.029785842,0.29936127,2485653.065,744108.2577,0.143407433,356461.1253,357792.3058,0.143942979,,
55340002,3.90E-06,1.051245672,1.254097649,256185.2361,321281.3024,0.516955561,132436.3824,133226.997,0.520041666,,
55350002,6.19E-06,1.344216592,1.541661386,161517.3717,249005.095,0.604460305,97630.83972,98073.6525,0.607201885,,
55360002,3.39E-06,0.767376973,0.953966617,294927.3488,281350.8451,0.413279647,121887.4706,122701.9901,0.41604141,,
55370002,7.71E-06,1.234878956,1.400445043,129661.7073,181584.0953,0.562935279,72991.1494,73378.09895,0.56591958,,
55380002,7.65E-06,1.245595059,1.456200801,130635.9566,190232.1846,0.579663946,75724.95412,76104.29634,0.582567758,,
55390002,4.63E-06,1.207975006,1.462984187,215832.4201,315759.4177,0.581669502,125543.1364,126167.4498,0.584562086,,
55400002,7.49E-06,1.441865196,1.679601554,133503.0063,224231.8568,0.64232648,85752.51613,86073.1951,0.644728516,,
55410002,4.72E-06,1.077250716,1.228228246,211995.1287,260378.405,0.508515999,107802.9147,108457.2441,0.51160253,,
55420002,4.72E-06,0.997556327,1.145816922,211713.0243,242584.3659,0.481005712,101835.174,102481.239,0.484057319,,
55430002,7.76E-06,1.14582558,1.38513766,128881.6773,178518.8649,0.558266386,71950.30826,72337.28424,0.561268954,,
55440002,4.10E-06,0.87497857,1.051598363,243676.9944,256250.3283,0.448389043,109262.0944,109979.6229,0.451333632,,
55450002,3.85E-06,1.051774257,1.303698074,259937.5912,338880.1371,0.53287503,138514.2518,139312.3244,0.535945277,,
55460002,3.38E-06,1.025161762,1.209895277,296085.7332,358232.7302,0.502478378,148776.6789,149689.6721,0.505561921,,
55470002,6.63E-06,1.107453358,1.294571414,150872.624,195315.3862,0.529971647,79958.213,80422.09133,0.533046282,,
55480002,4.54E-06,1.010132207,1.190601913,220221.9095,262196.6268,0.496073652,109246.287,109924.0079,0.499151098,,
55490002,5.41E-06,1.312235437,1.485877418,184932.0255,274786.3205,0.58839049,108812.2451,109339.7648,0.591242996,,
55500002,4.61E-06,0.933874039,1.092006568,217075.3109,237047.6652,0.4625298,100403.8001,101054.8344,0.465528917,,
55510002,7.73E-06,1.109111269,1.390800113,129357.0937,179909.8607,0.55999731,72439.6245,72827.17949,0.562993319,,
55520002,4.01E-06,1.051589054,1.210774123,249422.3709,301994.1523,0.502768883,125401.8068,126170.9628,0.505852632,,
55530002,3.04E-06,0.692619767,1.118133692,328555.2767,367368.7244,0.471551239,154930.6478,155925.3507,0.474578745,,
55540002,5.89E-06,0.921400318,1.177447531,169645.332,199748.4773,0.491676977,83410.70406,83931.77794,0.494748526,,
55550002,1.38E-06,1.008093096,1.287773927,726646.8203,935756.8296,0.527801646,383525.3875,385761.6253,0.530879121,,
55560002,1.58E-06,0.692909588,0.956751381,631291.1335,603988.6639,0.414299566,261543.6428,263291.0151,0.417067501,,
55570002,7.86E-06,1.377511062,1.574162015,127307.2334,200402.2111,0.613621984,78118.51715,78458.30885,0.616291052,,
55580002,6.68E-06,1.431741437,1.725201126,149774.2733,258390.7449,0.654258238,97991.05218,98331.9017,0.656533993,,
55590002,4.70E-06,0.892192644,1.088962428,212903.4678,231843.8773,0.461472472,98249.08962,98886.83262,0.464467928,,
55600002,4.81E-06,0.790186466,0.927692597,207784.7672,192760.3902,0.40360335,83862.62804,84423.83791,0.406304269,,
55610002,5.75E-06,0.759249267,1.093453831,174014.0342,190276.3124,0.463032026,80574.07081,81096.25768,0.466032858,,
55620002,4.90E-06,0.974693873,1.227543991,203971.7944,250384.3505,0.508291498,103677.1289,104306.6813,0.511377966,,
55630002,3.18E-06,0.849770569,0.960559075,314567.3297,302160.5032,0.415692376,130763.2407,131636.5691,0.418468661,,
55640002,4.86E-06,1.128347946,1.329098887,205562.0797,273212.3313,0.540894174,111187.3313,111815.2396,0.543948766,,
55650002,6.03E-06,0.841541889,1.152868572,165711.3338,191043.3888,0.48339687,80104.34008,80610.87932,0.486453627,,
55660002,3.97E-06,0.98278197,1.16171385,251845.7735,292572.7231,0.48638639,122494.3566,123265.671,0.489449036,,
55670002,5.91E-06,1.007145492,1.181151869,169095.4622,199727.4212,0.492917553,83350.12142,83869.81124,0.495990904,,
55680002,1.00E-05,1.559067018,1.739253924,99636.74777,173293.6045,0.657876667,65548.69154,65771.48352,0.660112709,,
55690002,3.11E-06,0.958739,1.116700254,321231.2389,358719.0062,0.471058765,151318.7907,152290.8652,0.474084855,,
55700002,2.07E-06,0.836434551,1.02397585,483665.4692,495261.7599,0.438591067,212131.3542,213534.0043,0.441491109,,
55710002,7.17E-06,0.890674343,1.571216438,139481.076,219154.9593,0.612797742,85473.68844,85846.92019,0.615473602,,
55720002,6.30E-06,1.173736634,1.380901217,158750.3998,219218.6202,0.556968437,88418.96196,88896.37549,0.559975758,,
55730002,7.99E-06,1.713412513,1.874955541,125115.7524,234586.4731,0.691395691,86504.49203,86736.00617,0.69324609,,
55740002,4.87E-06,1.280786727,1.52905047,205248.8017,313835.7767,0.600865561,123326.9364,123895.1096,0.603633778,,
55750002,7.19E-06,1.176882356,1.361659459,139047.4306,189335.2491,0.551041576,76620.91526,77041.84559,0.554068819,,
55760002,5.62E-06,1.29533255,1.701557267,177778.7245,302500.6805,0.648107834,115219.7841,115636.1069,0.650449638,,
55770002,3.78E-06,0.605018378,0.762221589,264844.3024,201870.0449,0.340442072,90164.14301,90752.35729,0.342663053,,
55780002,5.15E-06,1.152954053,1.27669813,194091.8381,247796.6868,0.524251997,101753.0337,102351.092,0.527333313,,
55790002,6.87E-06,1.148967339,1.333731488,145483.3604,194035.7386,0.542346966,78902.45911,79346.3574,0.545398162,,
55800002,4.91E-06,1.042696078,1.195484334,203639.2057,243447.4802,0.497699371,101351.1047,101978.1658,0.500778647,,
55810002,4.65E-06,0.76424386,1.69884992,214989.1705,365234.335,0.647398586,139183.6851,139688.7577,0.64974788,,
55820002,6.22E-06,1.332277982,1.583984179,160664.6265,254490.2265,0.616361678,99027.51879,99452.65711,0.619007801,,
55830002,7.30E-06,1.233654452,1.378989129,137053.1269,188994.772,0.556381793,76253.8645,76666.31549,0.559391217,,
55840002,4.32E-06,1.002793741,1.203957641,231216.4437,278374.8042,0.50051284,115726.799,116439.4057,0.50359483,,
55850002,3.40E-06,0.931244067,1.08102,294297.2782,318141.2438,0.458707703,134996.4286,135875.0706,0.461693263,,
55860002,5.39E-06,1.127901724,1.495621371,185582.0963,277560.5495,0.591228856,109721.4905,110247.5141,0.594063308,,
55870002,5.05E-06,1.200161174,1.467595559,198119.3025,290759.0086,0.583029209,115509.3402,116080.8708,0.585913989,,
55880002,4.19E-06,1.040466927,1.266315524,238684.7226,302250.1696,0.520908912,124332.9991,125069.1088,0.523992937,,
55890002,7.39E-06,1.332514409,1.577233135,135381.3677,213527.979,0.614480062,83189.15125,83549.52875,0.617142005,,
55900002,7.46E-06,1.643483716,1.908476825,134094.474,255916.1961,0.699278547,93769.38898,94005.32254,0.701038005,,
55910002,5.20E-06,1.096821579,1.218987635,192353.4197,234476.4402,0.505478658,97230.5484,97824.0292,0.508564024,,
55920002,3.92E-06,0.927539699,1.140982579,254863.9014,290795.2716,0.479362402,122172.1721,122948.9576,0.482410247,,
55930002,4.94E-06,0.707670298,0.9587496,202601.4665,194244.075,0.415030744,84085.83745,84647.51538,0.417803073,,
55940002,4.62E-06,0.992223702,1.150839406,216575.7193,249243.8723,0.482709509,104543.1592,105204.8665,0.485764826,,
55950002,5.14E-06,1.028417788,1.362230965,194632.8418,265134.884,0.551218358,107285.1956,107874.289,0.554245049,,
55960002,3.49E-06,0.511532679,0.680052475,286474.6468,194817.7926,0.307653242,88134.85377,88688.84584,0.309587068,,
55970002,7.41E-06,1.734234609,2.045023353,134955.0808,275986.292,0.729763241,98485.25713,98680.17531,0.731207559,,
55980002,5.30E-06,0.980576784,1.180712827,188740.8369,222848.7271,0.492770619,93005.93903,93585.96676,0.495843763,,
55990002,6.87E-06,1.283149641,1.660812215,145517.8292,241677.7882,0.637325303,92742.19452,93099.0843,0.639777853,,
56000002,8.54E-06,1.468457163,1.60744862,117030.7859,188120.9754,0.622851935,72892.85153,73195.90521,0.625441457,,
56010002,8.38E-06,0.776083181,1.081503939,119264.334,128984.847,0.458876416,54727.5901,55083.73447,0.461862592,,
56020002,7.55E-06,1.176972944,1.410869743,132441.891,186858.2567,0.566096131,74974.84213,75368.31317,0.569067027,,
56030002,5.48E-06,1.063830207,1.237046983,182355.5993,225582.4439,0.511403525,93257.29623,93820.22695,0.514490519,,
56040002,4.27E-06,0.836982812,1.153250696,234097.0948,269972.6375,0.483526246,113192.0895,113907.73,0.486583271,,
56050002,3.44E-06,0.934585934,1.137987169,291085.0306,331251.0299,0.478342549,139238.3554,140124.831,0.481387966,,
56060002,6.93E-06,1.048036926,1.389744808,144221.1778,200430.6331,0.55967506,80716.99632,81149.26309,0.562672309,,
56070002,4.05E-06,0.988431456,1.164384353,246849.959,287428.2297,0.487286812,120286.7295,121043.1515,0.49035111,,
56080002,3.87E-06,0.896695895,1.11501182,258385.4812,288102.8656,0.470478315,121564.7658,122346.2269,0.473502715,,
56090002,7.37E-06,1.296865802,1.463476902,135638.0529,198503.1574,0.581814926,78916.24371,79308.47593,0.584706683,,
56100002,4.65E-06,0.945791916,1.113327856,215098.147,239474.7588,0.469899004,101074.405,101724.5807,0.472921697,,
56110002,4.73E-06,1.124427691,1.295294593,211504.0697,273960.0777,0.530202131,112139.9084,112790.1378,0.533276442,,
56120002,6.27E-06,0.934631027,1.128359078,159495.3719,179968.0508,0.475055944,75769.22452,76253.63233,0.478093072,,
56130002,5.97E-06,0.916991233,1.207562019,167520.7972,202291.752,0.501706587,84046.28746,84562.74857,0.504789555,,
56140002,4.01E-06,0.392357889,0.976069617,249623.3358,243649.7538,0.421344976,105177.5384,105878.7913,0.42415422,,
56150002,7.30E-06,1.332242291,1.50776824,137017.3756,206590.4472,0.594748565,81490.88756,81876.06278,0.597559707,,
56160002,8.29E-06,2.016859547,2.183206825,120648.3574,263400.3173,0.75795597,91446.14274,91601.34293,0.759242354,,
56170002,5.49E-06,1.200451987,1.375576681,182021.4702,250384.4898,0.555333556,101082.6303,101631.0809,0.558346665,,
56180002,5.79E-06,0.969431677,1.119153473,172717.5222,193297.4149,0.471901422,81505.64433,82028.71984,0.474929925,,
56190002,6.25E-06,1.193065481,1.402419856,159969.7231,224344.7161,0.563535226,90148.57413,90625.57522,0.566517047,,
56200002,6.44E-06,1.44680558,1.598818617,155290.541,248281.4079,0.620473841,96353.71836,96759.12322,0.623084462,,
56210002,7.56E-06,1.259033069,1.398092059,132324.5768,185001.94,0.562219731,74395.48798,74790.77049,0.56520695,,
56220002,5.21E-06,1.033811158,1.214927139,191990.9612,233255.0292,0.504140213,96790.36402,97382.58616,0.507224848,,
56230002,5.71E-06,1.112731265,1.281196348,175137.1707,224385.1034,0.525695688,92068.85546,92608.25591,0.528775562,,
56240002,9.33E-06,1.718111929,1.947510272,107200.4533,208773.9841,0.708259398,75925.72853,76103.54673,0.709918143,,
56250002,3.78E-06,0.87604434,1.003583691,264569.4337,265517.5689,0.43128923,114105.9473,114863.5307,0.434152688,,
56260002,2.18E-06,0.755242609,0.990135685,458682.4167,454157.8289,0.426442035,195601.4633,196903.0425,0.429279683,,
56270002,4.40E-06,0.910977409,1.172640261,227020.9759,266213.9364,0.490064168,111254.8456,111951.5825,0.49313321,,
56280002,6.67E-06,1.506018492,1.712932262,149932.9574,256824.9999,0.651076546,97617.832,97964.20152,0.653386708,,
56290002,5.91E-06,1.319335276,1.723602481,169230.3843,291685.9102,0.653844855,110650.416,111036.3041,0.656125108,,
56300002,4.78E-06,0.868928478,1.023297877,209175.4767,214048.8212,0.43834924,91691.9113,92298.28498,0.441248116,,
56310002,4.90E-06,1.038914001,1.241640148,204021.4804,253321.2611,0.512903156,104643.2612,105273.0727,0.515990142,,
56320002,4.27E-06,1.05996328,1.19958285,234084.5248,280803.7813,0.499061494,116822.5727,117543.7078,0.502142155,,
56330002,6.26E-06,1.410675464,1.536033578,159636.1744,245206.5242,0.602858848,96238.08026,96677.65038,0.605612423,,
56340002,6.50E-06,1.173449992,1.324995656,153880.8205,203891.4187,0.539604884,83034.84227,83505.32697,0.542662345,,
56350002,4.21E-06,0.749860139,1.103010334,237584.78,262058.4675,0.466340941,110795.5099,111511.0528,0.469352678,,
56360002,6.09E-06,1.260454895,1.51210397,164179.4086,248256.3355,0.595999896,97850.91043,98311.04106,0.598802504,,
56370002,3.04E-06,0.961931263,1.083712599,329423.0483,356999.9078,0.45964599,151417.983,152402.6188,0.46263496,,
56380002,6.35E-06,0.810791937,1.061136958,157503.2945,167132.5668,0.451747664,71151.74535,71617.73626,0.454706275,,
56390002,5.48E-06,1.07367896,1.202283861,182623.9043,219565.7728,0.499957877,91304.25942,91867.01495,0.503039377,,
56400002,8.49E-06,1.521749309,1.650021175,117791.1645,194357.9157,0.634430696,74730.3305,75022.57873,0.636911767,,
56410002,1.22E-06,0.919732224,1.087611152,821684.519,893673.2466,0.461002715,378798.794,381258.7594,0.463996522,,
56420002,4.63E-06,1.104699206,1.21296414,216147.3019,262178.9263,0.50349233,108828.5086,109495.1575,0.506576564,,
56430002,6.84E-06,1.102324519,1.343897217,146168.1117,196434.9185,0.545524428,79738.27544,80183.08916,0.548567593,,
56440002,6.17E-06,1.105501661,1.327517501,162021.238,215086.029,0.54039756,87555.88175,88050.97224,0.543453274,,
56450002,6.58E-06,0.874105464,1.07623931,151868.8821,163447.2609,0.457039281,69410.04473,69862.51722,0.460018644,,
56460002,8.13E-06,1.360730565,1.538955528,122995.7144,189284.9345,0.603690876,74251.39051,74589.30505,0.606438244,,
56470002,5.53E-06,1.182879748,1.428357357,180923.1868,258422.9648,0.571364347,103373.0584,103906.1823,0.574311033,,
56480002,8.36E-06,1.218077305,1.396642835,119606.0367,167046.9142,0.561778633,67192.11579,67549.61783,0.56476763,,
56490002,5.78E-06,0.897703168,1.071448193,172985.8336,185345.3588,0.45536401,78771.52292,79285.80502,0.458336983,,
56500002,4.07E-06,0.920267037,1.09028369,245628.9373,267805.2241,0.461931548,113463.7553,114199.9185,0.464928602,,
56510002,6.61E-06,1.503396127,1.776899098,151241.3499,268740.6182,0.667433621,100943.5618,101265.4933,0.669562215,,
56520002,5.34E-06,1.2995184,1.928422224,187180.099,360962.2628,0.703894253,131754.9959,132074.5474,0.70560144,,
56530002,5.29E-06,1.189430172,1.379006501,189203.4917,260912.8451,0.556387125,105270.3869,105839.7769,0.559396531,,
56540002,8.22E-06,1.380144865,1.665672627,121715.0002,202737.3442,0.638623742,77730.08896,78027.02285,0.641063326,,
56550002,6.84E-07,0.513563079,0.728308729,1461358.28,1064319.991,0.327024012,477899.2478,480976.1626,0.329129529,,
56560002,5.24E-06,1.294162225,1.57024585,190865.0374,299705.0329,0.612525883,116909.7756,117420.9289,0.615203971,,
56570002,5.48E-06,0.892165177,1.126883165,182643.5271,205817.9159,0.474550986,86673.66582,87228.13336,0.477586776,,
56580002,7.79E-06,1.50280588,1.691324306,128426.1131,217210.2066,0.6454217,82889.00015,83193.37309,0.647791723,,
56590002,4.04E-06,0.889845092,1.015290809,247520.0416,251304.8233,0.435488325,107792.0882,108506.144,0.438373165,,
56600002,3.76E-06,0.638673806,0.921503423,265779.5308,244916.7475,0.401309913,106659.9602,107373.8199,0.403995822,,
56610002,5.75E-06,1.467236122,1.606287857,173960.9014,279431.2836,0.622532681,108296.3463,108747.3187,0.625125059,,
56620002,4.10E-06,0.973070933,1.084320723,244198.3259,264789.3052,0.459857761,112296.4954,113026.5832,0.462847494,,
56630002,4.89E-06,1.181716368,1.39653219,204398.7452,285449.4273,0.561744944,114819.9617,115430.9364,0.564734076,,
56640002,6.08E-06,1.994937173,2.418645619,164562.4489,398018.2459,0.799833545,131622.5669,131901.6932,0.801529718,,
56650002,3.72E-06,0.718565823,0.887350087,268554.4808,238301.842,0.388557731,104348.9198,105046.7865,0.391156335,,
56660002,3.34E-06,1.129969128,1.554888749,299754.9602,466085.6152,0.608206843,182313.018,183126.17,0.610919565,,
56670002,4.86E-06,1.14850102,1.363976357,205559.1685,280377.8459,0.551757973,113418.9102,114040.7247,0.554782964,,
56680002,8.16E-06,1.236688153,1.417632408,122593.7023,173792.8054,0.568138489,69650.20076,70013.29724,0.571100276,,
56690002,7.17E-06,1.37822245,1.536376599,139453.5934,214253.2375,0.602956586,84084.46253,84468.35714,0.605709434,,
56700002,1.04E-05,1.65529804,1.997258716,96297.6786,192331.3779,0.719396391,69276.20249,69424.64355,0.720937873,,
56710002,7.73E-06,0.752938162,1.077351917,129342.051,139346.9066,0.457427858,59164.6573,59550.20278,0.460408679,,
56720002,8.20E-06,1.234886394,1.449383832,121996.0654,176819.1248,0.577641971,70470.04776,70825.64069,0.580556762,,
56730002,3.84E-06,0.872076291,1.175575019,260084.6524,305749.0201,0.491049146,127714.3463,128512.9609,0.49411974,,
56740002,5.08E-06,1.277831035,1.434539749,196818.3844,282343.7957,0.573216574,112819.56,113397.7376,0.576154194,,
56750002,7.16E-06,1.59022352,1.791067394,139620.1536,250069.1045,0.670979128,93682.20891,93973.73068,0.673067092,,
56760002,3.24E-06,1.025991757,1.338558143,308794.6628,413339.6105,0.543857418,167940.2681,168881.3143,0.5469049,,
56770002,1.22E-05,1.787140029,2.184506086,81975.94272,179076.9457,0.758208364,62154.84543,62260.26595,0.759494357,,
56780002,3.94E-06,1.201259697,1.486557771,254032.5281,377634.0286,0.588589105,149520.7783,150245.0923,0.59144037,,
56790002,4.46E-06,0.939115879,1.131009266,224457.8003,253863.8519,0.475961896,106833.3601,107515.5961,0.47900138,,
56800002,6.71E-06,1.071231672,1.30347251,148944.3884,194144.9157,0.532803414,79358.07861,79815.39201,0.535873777,,
56810002,6.75E-06,1.316050695,1.58739436,148134.7139,235148.2094,0.61730972,91444.99882,91835.78564,0.61994777,,
56820002,5.50E-06,1.393891063,1.748874225,181824.2164,317987.6854,0.660337839,120065.41,120467.0059,0.662546543,,
56830002,5.71E-06,0.923461424,1.094557087,175262.0804,191834.3522,0.463414678,81219.02063,81745.17981,0.466416806,,
56840002,8.00E-06,1.14134493,1.476108952,124944.5736,184431.8036,0.585531641,73159.00124,73517.59392,0.588401655,,
56850002,8.57E-06,1.258403854,1.40175965,116639.6444,163500.747,0.563334717,65707.16103,66055.05664,0.56631737,,
56860002,3.05E-06,0.62767212,0.88460325,328163.9558,290294.9018,0.387525021,127171.744,128022.1025,0.390116283,,
56870002,4.84E-06,1.03945236,1.166684329,206560.4342,240990.8216,0.488061502,100814.1957,101447.4431,0.491127178,,
56880002,4.09E-06,0.847612473,1.040730196,244507.1097,254465.9323,0.444546744,108694.8396,109410.697,0.447474501,,
56890002,4.03E-06,0.94581189,1.053050169,247954.3184,261108.337,0.448901059,111306.956,112037.62,0.451847827,,
56900002,5.32E-06,1.107279844,1.23936375,187973.2022,232967.1727,0.5121603,96272.41155,96852.68704,0.515247311,,
56910002,6.24E-06,1.316437312,1.518628572,160171.7806,243241.4425,0.597877994,95763.18293,96209.992,0.600667556,,
56920002,1.75E-06,0.509306665,0.809123485,572381.87,463127.6136,0.358734086,205332.8868,206690.6978,0.361106297,,
56930002,5.21E-06,1.067201191,1.26002273,191976.1456,241894.3071,0.518875356,99611.69077,100203.9846,0.521960602,,
56940002,2.68E-06,0.833367387,1.019388088,372497.2845,379719.2946,0.436953399,162763.9545,163841.2473,0.439845481,,
56950002,2.75E-06,0.704766404,0.936784181,363031.5948,340082.2552,0.406962568,147740.2702,148728.6252,0.409685072,,
56960002,4.11E-06,1.313030178,1.526407148,243447.6705,371600.2644,0.600109259,146095.2012,146770.4493,0.602882948,,
56970002,4.12E-06,1.071413912,1.346426266,242931.4949,327089.3457,0.546312675,132716.5548,133455.3203,0.549353719,,
56980002,7.45E-06,1.605899334,1.763966756,134264.6199,236838.3259,0.664172868,89174.91763,89465.68484,0.666338496,,
56990002,6.64E-06,1.121125105,1.340901971,150578.1504,201910.5387,0.544589719,82003.31259,82461.9155,0.547635333,,
57000002,8.33E-06,1.292600725,1.424318668,120071.2327,171019.6983,0.570151477,68458.79071,68813.29703,0.573103944,,
57010002,6.53E-06,1.280304686,1.470676107,153178.1931,225275.5087,0.583935879,89446.24278,89887.31793,0.586815369,,
57020002,6.46E-06,1.159482226,1.353749603,154792.499,209550.284,0.548590142,84917.63904,85387.37677,0.551624771,,
57030002,3.43E-06,1.121960243,1.471076117,291124.6802,428266.5641,0.584053513,170032.392,170870.4815,0.586932312,,
57040002,5.54E-06,0.872546942,1.118010654,180655.0405,201974.2599,0.471508979,85180.47376,85727.38605,0.474536364,,
57050002,5.99E-06,0.952282626,1.119020192,167078.7741,186964.522,0.471855663,78837.06571,79343.04255,0.474884036,,
57060002,3.34E-06,0.764135952,0.985430357,299515.8229,295151.9842,0.424740069,127216.3713,128063.4935,0.427568375,,
57070002,4.65E-06,0.981710041,1.181597362,215013.761,254059.6929,0.493066618,106016.108,106676.9659,0.496140179,,
57080002,5.91E-06,1.250107572,1.417874727,169329.9373,240088.6387,0.568211552,96215.22642,96716.68943,0.571173007,,
57090002,3.61E-06,0.90616516,1.041741605,276657.5735,288205.7047,0.444905013,123086.3412,123896.7713,0.447834374,,
57100002,2.31E-07,0.459798689,0.623407389,4330540.428,2699690.903,0.284499121,1232034.943,1239499.73,0.286222875,,
57110002,4.45E-06,0.90143441,1.094661353,224576.5845,245835.3078,0.463450833,104080.2052,104754.4402,0.466453083,,
57120002,6.43E-06,0.947240334,1.172985697,155565.6154,182476.2418,0.490180167,76255.17939,76732.6458,0.493249396,,
57130002,3.97E-06,1.04017608,1.175295396,251578.3701,295678.9002,0.490955349,123513.7466,124286.2053,0.494025799,,
57140002,5.70E-06,1.219306696,1.41570272,175443.9812,248376.5213,0.567556367,99574.34848,100094.438,0.570520786,,
57150002,3.49E-06,1.059469767,1.228161089,286179.5285,351474.5613,0.508493968,145520.564,146403.8642,0.511580493,,
57160002,3.41E-06,0.95035033,1.105241334,293664.3726,324570.0028,0.467111578,137174.0286,138059.1853,0.470125757,,
57170002,4.08E-06,0.756730868,1.025301363,245392.2703,251601.0293,0.43906368,107742.8332,108455.0381,0.441965992,,
57180002,4.73E-06,0.867518817,1.124317871,211389.2128,237668.6697,0.473672588,100129.2755,100770.509,0.476706013,,
