"","year","date","total_count","imputed"
"1810",2017,240,0,FALSE
"1811",2018,240,0,FALSE
"1812",2019,240,8,FALSE
"1813",2020,240,0,FALSE
"1814",2021,240,0,FALSE
"1815",2022,240,0,FALSE
"1816",2023,240,0,FALSE
"1817",2024,240,0,FALSE
"1818",2025,240,0,FALSE
"1819",2008,241,0,FALSE
"1820",2009,241,0,FALSE
"1821",2010,241,0,FALSE
"1822",2011,241,0,FALSE
"1823",2012,241,10,FALSE
"1824",2013,241,0,FALSE
"1825",2014,241,0,FALSE
"1826",2015,241,0,FALSE
"1827",2016,241,0,FALSE
"1828",2017,241,0,FALSE
"1829",2018,241,0,FALSE
"1830",2019,241,15,FALSE
"1831",2020,241,0,FALSE
"1832",2021,241,0,FALSE
"1833",2022,241,0,FALSE
"1834",2023,241,0,FALSE
"1835",2024,241,0,FALSE
"1836",2025,241,0,FALSE
"1837",2008,242,18,FALSE
"1838",2009,242,0,FALSE
"1839",2010,242,0,FALSE
"1840",2011,242,0,FALSE
"1841",2012,242,15,FALSE
"1842",2013,242,0,FALSE
"1843",2014,242,0,FALSE
"1844",2015,242,0,FALSE
"1845",2016,242,0,FALSE
"1846",2017,242,0,FALSE
"1847",2018,242,0,FALSE
"1848",2019,242,0,FALSE
"1849",2020,242,0,FALSE
"1850",2021,242,0,FALSE
"1851",2022,242,0,FALSE
"1852",2023,242,0,FALSE
"1853",2024,242,0,FALSE
"1854",2025,242,0,FALSE
"1855",2008,243,18,FALSE
"1856",2009,243,0,FALSE
"1857",2010,243,0,FALSE
"1858",2011,243,0,FALSE
"1859",2012,243,15,FALSE
"1860",2013,243,0,FALSE
"1861",2014,243,0,FALSE
"1862",2015,243,0,FALSE
"1863",2016,243,0,FALSE
"1864",2017,243,0,FALSE
"1865",2018,243,0,FALSE
"1866",2019,243,0,FALSE
"1867",2020,243,0,FALSE
"1868",2021,243,0,FALSE
"1869",2022,243,0,FALSE
"1870",2023,243,0,FALSE
"1871",2024,243,0,FALSE
"1872",2025,243,0,FALSE
"1873",2008,244,11,FALSE
"1874",2009,244,0,FALSE
"1875",2010,244,0,FALSE
"1876",2011,244,0,FALSE
"1877",2012,244,15,FALSE
"1878",2013,244,0,FALSE
"1879",2014,244,0,FALSE
"1880",2015,244,0,FALSE
"1881",2016,244,0,FALSE
"1882",2017,244,0,FALSE
"1883",2018,244,0,FALSE
"1884",2019,244,56,FALSE
"1885",2020,244,0,FALSE
"1886",2021,244,7,FALSE
"1887",2022,244,0,FALSE
"1888",2023,244,0,FALSE
"1889",2024,244,0,FALSE
"1890",2025,244,0,FALSE
"1891",2008,245,18,FALSE
"1892",2009,245,0,FALSE
"1893",2010,245,0,FALSE
"1894",2011,245,0,FALSE
"1895",2012,245,35,FALSE
"1896",2013,245,0,FALSE
"1897",2014,245,0,FALSE
"1898",2015,245,0,FALSE
"1899",2016,245,0,FALSE
"1900",2017,245,0,FALSE
"1901",2018,245,0,FALSE
"1902",2019,245,34,FALSE
"1903",2020,245,0,FALSE
"1904",2021,245,0,FALSE
"1905",2022,245,0,FALSE
"1906",2023,245,0,FALSE
"1907",2024,245,40,FALSE
"1908",2025,245,0,FALSE
"1909",2008,246,78,FALSE
"1910",2009,246,0,FALSE
"1911",2010,246,0,FALSE
"1912",2011,246,0,FALSE
"1913",2012,246,52,FALSE
"1914",2013,246,0,FALSE
"1915",2014,246,0,FALSE
"1916",2015,246,0,FALSE
"1917",2016,246,0,FALSE
"1918",2017,246,0,FALSE
"1919",2018,246,63,FALSE
"1920",2019,246,22,FALSE
"1921",2020,246,5,FALSE
"1922",2021,246,0,FALSE
"1923",2022,246,0,FALSE
"1924",2023,246,0,FALSE
"1925",2024,246,31,FALSE
"1926",2025,246,0,FALSE
"1927",2008,247,33,FALSE
"1928",2009,247,0,FALSE
"1929",2010,247,0,FALSE
"1930",2011,247,0,FALSE
"1931",2012,247,48,FALSE
"1932",2013,247,0,FALSE
"1933",2014,247,0,FALSE
"1934",2015,247,418,FALSE
"1935",2016,247,0,FALSE
"1936",2017,247,0,FALSE
"1937",2018,247,83,FALSE
"1938",2019,247,48,FALSE
"1939",2020,247,2,FALSE
"1940",2021,247,0,FALSE
"1941",2022,247,0,FALSE
"1942",2023,247,0,FALSE
"1943",2024,247,12,FALSE
"1944",2025,247,0,FALSE
"1945",2008,248,89,FALSE
"1946",2009,248,0,FALSE
"1947",2010,248,0,FALSE
"1948",2011,248,0,FALSE
"1949",2012,248,40,FALSE
"1950",2013,248,0,FALSE
"1951",2014,248,0,FALSE
"1952",2015,248,100,FALSE
"1953",2016,248,0,FALSE
"1954",2017,248,0,FALSE
"1955",2018,248,88,FALSE
"1956",2019,248,19,FALSE
"1957",2020,248,0,FALSE
"1958",2021,248,0,FALSE
"1959",2022,248,0,FALSE
"1960",2023,248,0,FALSE
"1961",2024,248,0,FALSE
"1962",2025,248,0,FALSE
"1963",2008,249,69,FALSE
"1964",2009,249,1,FALSE
"1965",2010,249,0,FALSE
"1966",2011,249,0,FALSE
"1967",2012,249,41.3028029862614,TRUE
"1968",2013,249,0,FALSE
"1969",2014,249,0,FALSE
"1970",2015,249,238,FALSE
"1971",2016,249,0,FALSE
"1972",2017,249,0,FALSE
"1973",2018,249,56,FALSE
"1974",2019,249,8,FALSE
"1975",2020,249,114,FALSE
"1976",2021,249,0,FALSE
"1977",2022,249,0,FALSE
"1978",2023,249,0,FALSE
"1979",2024,249,-1,FALSE
"1980",2025,249,0,FALSE
"1981",2008,250,21,FALSE
"1982",2009,250,5.35525341210956,TRUE
"1983",2010,250,0,FALSE
"1984",2011,250,0,FALSE
"1985",2012,250,5.21504450492855,TRUE
"1986",2013,250,0,FALSE
"1987",2014,250,0,FALSE
"1988",2015,250,12.5341286068165,TRUE
"1989",2016,250,0,FALSE
"1990",2017,250,0,FALSE
"1991",2018,250,30,FALSE
"1992",2019,250,19,FALSE
"1993",2020,250,66,FALSE
"1994",2021,250,0,FALSE
"1995",2022,250,0,FALSE
"1996",2023,250,0,FALSE
"1997",2024,250,11,FALSE
"1998",2025,250,0,FALSE
"1999",2008,251,48,FALSE
"2000",2009,251,13.9685776593887,TRUE
"2001",2010,251,0,FALSE
"2002",2011,251,0,FALSE
"2003",2012,251,20.3789873770106,TRUE
"2004",2013,251,0,FALSE
"2005",2014,251,0,FALSE
"2006",2015,251,78,FALSE
"2007",2016,251,12,FALSE
"2008",2017,251,0,FALSE
"2009",2018,251,88,FALSE
"2010",2019,251,0,FALSE
"2011",2020,251,101,FALSE
"2012",2021,251,0,FALSE
"2013",2022,251,0,FALSE
"2014",2023,251,0,FALSE
"2015",2024,251,23,FALSE
"2016",2025,251,26,FALSE
"2017",2008,252,83,FALSE
"2018",2009,252,35.1365379137103,TRUE
"2019",2010,252,0,FALSE
"2020",2011,252,0,FALSE
"2021",2012,252,89,FALSE
"2022",2013,252,0,FALSE
"2023",2014,252,0,FALSE
"2024",2015,252,38,FALSE
"2025",2016,252,14,FALSE
"2026",2017,252,0,FALSE
"2027",2018,252,12,FALSE
"2028",2019,252,22,FALSE
"2029",2020,252,3,FALSE
"2030",2021,252,0,FALSE
"2031",2022,252,0,FALSE
"2032",2023,252,0,FALSE
"2033",2024,252,68,FALSE
"2034",2025,252,38,FALSE
"2035",2008,253,24,FALSE
"2036",2009,253,6.30456447050118,TRUE
"2037",2010,253,0,FALSE
"2038",2011,253,0,FALSE
"2039",2012,253,6.86210303524919,TRUE
"2040",2013,253,0,FALSE
"2041",2014,253,0,FALSE
"2042",2015,253,6.86706108833772,TRUE
"2043",2016,253,7,FALSE
"2044",2017,253,7,FALSE
"2045",2018,253,16,FALSE
"2046",2019,253,29,FALSE
"2047",2020,253,0,FALSE
"2048",2021,253,39,FALSE
"2049",2022,253,93,FALSE
"2050",2023,253,0,FALSE
"2051",2024,253,111,FALSE
"2052",2025,253,21,FALSE
"2053",2008,254,62,FALSE
"2054",2009,254,70.477358950692,TRUE
"2055",2010,254,38,FALSE
"2056",2011,254,31,FALSE
"2057",2012,254,214,FALSE
"2058",2013,254,0,FALSE
"2059",2014,254,0,FALSE
"2060",2015,254,38.5777670076628,TRUE
"2061",2016,254,8,FALSE
"2062",2017,254,1,FALSE
"2063",2018,254,70,FALSE
"2064",2019,254,3,FALSE
"2065",2020,254,5,FALSE
"2066",2021,254,13,FALSE
"2067",2022,254,100,FALSE
"2068",2023,254,0,FALSE
"2069",2024,254,178,FALSE
"2070",2025,254,14,FALSE
"2071",2008,255,57,FALSE
"2072",2009,255,55.9733240052169,TRUE
"2073",2010,255,17,FALSE
"2074",2011,255,55,FALSE
"2075",2012,255,145,FALSE
"2076",2013,255,0,FALSE
"2077",2014,255,0,FALSE
"2078",2015,255,28.9854596214208,TRUE
"2079",2016,255,3,FALSE
"2080",2017,255,15,FALSE
"2081",2018,255,42,FALSE
"2082",2019,255,1,FALSE
"2083",2020,255,0,FALSE
"2084",2021,255,25,FALSE
"2085",2022,255,93,FALSE
"2086",2023,255,0,FALSE
"2087",2024,255,85,FALSE
"2088",2025,255,17,FALSE
"2089",2008,256,66,FALSE
"2090",2009,256,31,FALSE
"2091",2010,256,72.3402967917956,TRUE
"2092",2011,256,71,FALSE
"2093",2012,256,311,FALSE
"2094",2013,256,0,FALSE
"2095",2014,256,0,FALSE
"2096",2015,256,61.4471730424359,TRUE
"2097",2016,256,9,FALSE
"2098",2017,256,42,FALSE
"2099",2018,256,56,FALSE
"2100",2019,256,9,FALSE
"2101",2020,256,19,FALSE
"2102",2021,256,37,FALSE
"2103",2022,256,91,FALSE
"2104",2023,256,0,FALSE
"2105",2024,256,182,FALSE
"2106",2025,256,66,FALSE
"2107",2008,257,61,FALSE
"2108",2009,257,12,FALSE
"2109",2010,257,45.5099009050061,TRUE
"2110",2011,257,57,FALSE
"2111",2012,257,190,FALSE
"2112",2013,257,0,FALSE
"2113",2014,257,0,FALSE
"2114",2015,257,20,FALSE
"2115",2016,257,3,FALSE
"2116",2017,257,65,FALSE
"2117",2018,257,56,FALSE
"2118",2019,257,-5,FALSE
"2119",2020,257,85,FALSE
"2120",2021,257,128,FALSE
"2121",2022,257,53,FALSE
"2122",2023,257,0,FALSE
"2123",2024,257,122,FALSE
"2124",2025,257,40,FALSE
"2125",2008,258,56,FALSE
"2126",2009,258,27,FALSE
"2127",2010,258,55.2811215524708,TRUE
"2128",2011,258,12,FALSE
"2129",2012,258,225,FALSE
"2130",2013,258,0,FALSE
"2131",2014,258,60,FALSE
"2132",2015,258,33,FALSE
"2133",2016,258,0,FALSE
"2134",2017,258,75,FALSE
"2135",2018,258,68,FALSE
"2136",2019,258,-6,FALSE
"2137",2020,258,107,FALSE
"2138",2021,258,117,FALSE
"2139",2022,258,1,FALSE
"2140",2023,258,0,FALSE
"2141",2024,258,77,FALSE
"2142",2025,258,40,FALSE
"2143",2008,259,32,FALSE
"2144",2009,259,53.6258643853981,TRUE
"2145",2010,259,39.208505273715,TRUE
"2146",2011,259,60,FALSE
"2147",2012,259,95,FALSE
"2148",2013,259,0,FALSE
"2149",2014,259,36.2965056643654,TRUE
"2150",2015,259,16,FALSE
"2151",2016,259,1,FALSE
"2152",2017,259,70,FALSE
"2153",2018,259,120,FALSE
"2154",2019,259,-8,FALSE
"2155",2020,259,152,FALSE
"2156",2021,259,133,FALSE
"2157",2022,259,26,FALSE
"2158",2023,259,0,FALSE
"2159",2024,259,91,FALSE
"2160",2025,259,42,FALSE
"2161",2008,260,6,FALSE
"2162",2009,260,34.4195024187342,TRUE
"2163",2010,260,25.4881268721653,TRUE
"2164",2011,260,25,FALSE
"2165",2012,260,50,FALSE
"2166",2013,260,0,FALSE
"2167",2014,260,62,FALSE
"2168",2015,260,13,FALSE
"2169",2016,260,10,FALSE
"2170",2017,260,149,FALSE
"2171",2018,260,33,FALSE
"2172",2019,260,15,FALSE
"2173",2020,260,66,FALSE
"2174",2021,260,137,FALSE
"2175",2022,260,119,FALSE
"2176",2023,260,0,FALSE
"2177",2024,260,141,FALSE
"2178",2025,260,51,FALSE
"2179",2008,261,15,FALSE
"2180",2009,261,89.598518161096,TRUE
"2181",2010,261,64.5970046902355,TRUE
"2182",2011,261,8,FALSE
"2183",2012,261,172,FALSE
"2184",2013,261,0,FALSE
"2185",2014,261,179,FALSE
"2186",2015,261,19,FALSE
"2187",2016,261,7,FALSE
"2188",2017,261,108,FALSE
"2189",2018,261,133,FALSE
"2190",2019,261,82,FALSE
"2191",2020,261,109,FALSE
"2192",2021,261,153,FALSE
"2193",2022,261,86,FALSE
"2194",2023,261,0,FALSE
"2195",2024,261,159,FALSE
"2196",2025,261,32,FALSE
"2197",2008,262,6,FALSE
"2198",2009,262,6,FALSE
"2199",2010,262,37.1707839839902,TRUE
"2200",2011,262,70,FALSE
"2201",2012,262,93,FALSE
"2202",2013,262,0,FALSE
"2203",2014,262,34.6992224751855,TRUE
"2204",2015,262,68,FALSE
"2205",2016,262,22,FALSE
"2206",2017,262,11,FALSE
"2207",2018,262,86,FALSE
"2208",2019,262,34,FALSE
"2209",2020,262,145,FALSE
"2210",2021,262,410,FALSE
"2211",2022,262,86,FALSE
"2212",2023,262,0,FALSE
"2213",2024,262,300,FALSE
"2214",2025,262,13,FALSE
"2215",2008,263,9,FALSE
"2216",2009,263,25,FALSE
"2217",2010,263,52.9001582564816,TRUE
"2218",2011,263,41.1109535225089,TRUE
"2219",2012,263,184,FALSE
"2220",2013,263,0,FALSE
"2221",2014,263,54.1002993173307,TRUE
"2222",2015,263,82,FALSE
"2223",2016,263,88,FALSE
"2224",2017,263,26,FALSE
"2225",2018,263,116,FALSE
"2226",2019,263,51,FALSE
"2227",2020,263,103,FALSE
"2228",2021,263,203,FALSE
"2229",2022,263,300,FALSE
"2230",2023,263,77,FALSE
"2231",2024,263,234,FALSE
"2232",2025,263,16,FALSE
"2233",2008,264,28,FALSE
"2234",2009,264,1,FALSE
"2235",2010,264,64.6361144433488,TRUE
"2236",2011,264,47.8908923493776,TRUE
"2237",2012,264,233,FALSE
"2238",2013,264,0,FALSE
"2239",2014,264,27,FALSE
"2240",2015,264,146,FALSE
"2241",2016,264,77,FALSE
"2242",2017,264,11,FALSE
"2243",2018,264,136,FALSE
"2244",2019,264,-2,FALSE
"2245",2020,264,159,FALSE
"2246",2021,264,39,FALSE
"2247",2022,264,131,FALSE
"2248",2023,264,45,FALSE
"2249",2024,264,419,FALSE
"2250",2025,264,75,FALSE
"2251",2008,265,1,FALSE
"2252",2009,265,7,FALSE
"2253",2010,265,45.0318074582718,TRUE
"2254",2011,265,39.7573506837608,TRUE
"2255",2012,265,100,FALSE
"2256",2013,265,0,FALSE
"2257",2014,265,50.6705912210894,TRUE
"2258",2015,265,138,FALSE
"2259",2016,265,137,FALSE
"2260",2017,265,9,FALSE
"2261",2018,265,127,FALSE
"2262",2019,265,21,FALSE
"2263",2020,265,69,FALSE
"2264",2021,265,0,FALSE
"2265",2022,265,18,FALSE
"2266",2023,265,123,FALSE
"2267",2024,265,668,FALSE
"2268",2025,265,68,FALSE
"2269",2008,266,23,FALSE
"2270",2009,266,5,FALSE
"2271",2010,266,64,FALSE
"2272",2011,266,233,FALSE
"2273",2012,266,51,FALSE
"2274",2013,266,0,FALSE
"2275",2014,266,64.4968335274341,TRUE
"2276",2015,266,99,FALSE
"2277",2016,266,119,FALSE
"2278",2017,266,1,FALSE
"2279",2018,266,66,FALSE
"2280",2019,266,156,FALSE
"2281",2020,266,58,FALSE
"2282",2021,266,55,FALSE
"2283",2022,266,-13,FALSE
"2284",2023,266,84,FALSE
"2285",2024,266,63,FALSE
"2286",2025,266,310,FALSE
"2287",2008,267,1805,FALSE
"2288",2009,267,423.2730335569,TRUE
"2289",2010,267,122,FALSE
"2290",2011,267,37,FALSE
"2291",2012,267,20,FALSE
"2292",2013,267,0,FALSE
"2293",2014,267,88,FALSE
"2294",2015,267,107,FALSE
"2295",2016,267,74,FALSE
"2296",2017,267,34,FALSE
"2297",2018,267,41,FALSE
"2298",2019,267,167,FALSE
"2299",2020,267,38,FALSE
"2300",2021,267,18,FALSE
"2301",2022,267,42,FALSE
"2302",2023,267,193,FALSE
"2303",2024,267,144,FALSE
"2304",2025,267,130,FALSE
"2305",2008,268,1295,FALSE
"2306",2009,268,404.479110569269,TRUE
"2307",2010,268,138,FALSE
"2308",2011,268,8,FALSE
"2309",2012,268,26,FALSE
"2310",2013,268,56,FALSE
"2311",2014,268,457,FALSE
"2312",2015,268,65,FALSE
"2313",2016,268,36,FALSE
"2314",2017,268,72,FALSE
"2315",2018,268,25,FALSE
"2316",2019,268,249,FALSE
"2317",2020,268,102,FALSE
"2318",2021,268,145,FALSE
"2319",2022,268,44,FALSE
"2320",2023,268,276,FALSE
"2321",2024,268,492,FALSE
"2322",2025,268,221,FALSE
"2323",2008,269,568,FALSE
"2324",2009,269,17,FALSE
"2325",2010,269,252,FALSE
"2326",2011,269,184,FALSE
"2327",2012,269,21,FALSE
"2328",2013,269,77,FALSE
"2329",2014,269,164,FALSE
"2330",2015,269,46,FALSE
"2331",2016,269,179,FALSE
"2332",2017,269,90,FALSE
"2333",2018,269,62,FALSE
"2334",2019,269,274,FALSE
"2335",2020,269,4,FALSE
"2336",2021,269,244,FALSE
"2337",2022,269,30,FALSE
"2338",2023,269,857,FALSE
"2339",2024,269,247,FALSE
"2340",2025,269,372,FALSE
"2341",2008,270,428,FALSE
"2342",2009,270,16,FALSE
"2343",2010,270,505,FALSE
"2344",2011,270,264,FALSE
"2345",2012,270,27,FALSE
"2346",2013,270,56,FALSE
"2347",2014,270,107,FALSE
"2348",2015,270,45,FALSE
"2349",2016,270,240,FALSE
"2350",2017,270,43,FALSE
"2351",2018,270,155,FALSE
"2352",2019,270,493,FALSE
"2353",2020,270,11,FALSE
"2354",2021,270,1238,FALSE
"2355",2022,270,7,FALSE
"2356",2023,270,770,FALSE
"2357",2024,270,607,FALSE
"2358",2025,270,460,FALSE
"2359",2008,271,759,FALSE
"2360",2009,271,268,FALSE
"2361",2010,271,431,FALSE
"2362",2011,271,385,FALSE
"2363",2012,271,69,FALSE
"2364",2013,271,146,FALSE
"2365",2014,271,116,FALSE
"2366",2015,271,41,FALSE
"2367",2016,271,189,FALSE
"2368",2017,271,5,FALSE
"2369",2018,271,102,FALSE
"2370",2019,271,789,FALSE
"2371",2020,271,92,FALSE
"2372",2021,271,601,FALSE
"2373",2022,271,34,FALSE
"2374",2023,271,408,FALSE
"2375",2024,271,1103,FALSE
"2376",2025,271,391,FALSE
"2377",2008,272,64,FALSE
"2378",2009,272,1190,FALSE
"2379",2010,272,197,FALSE
"2380",2011,272,211,FALSE
"2381",2012,272,73,FALSE
"2382",2013,272,604,FALSE
"2383",2014,272,188,FALSE
"2384",2015,272,22,FALSE
"2385",2016,272,204,FALSE
"2386",2017,272,11,FALSE
"2387",2018,272,75,FALSE
"2388",2019,272,617,FALSE
"2389",2020,272,32,FALSE
"2390",2021,272,408,FALSE
"2391",2022,272,44,FALSE
"2392",2023,272,207,FALSE
"2393",2024,272,1082,FALSE
"2394",2025,272,728,FALSE
"2395",2008,273,9,FALSE
"2396",2009,273,128,FALSE
"2397",2010,273,126,FALSE
"2398",2011,273,213,FALSE
"2399",2012,273,25,FALSE
"2400",2013,273,356,FALSE
"2401",2014,273,197,FALSE
"2402",2015,273,186.841666669629,TRUE
"2403",2016,273,177,FALSE
"2404",2017,273,37,FALSE
"2405",2018,273,75,FALSE
"2406",2019,273,371,FALSE
"2407",2020,273,215,FALSE
"2408",2021,273,627,FALSE
"2409",2022,273,35,FALSE
"2410",2023,273,249,FALSE
"2411",2024,273,844,FALSE
"2412",2025,273,756,FALSE
"2413",2008,274,5,FALSE
"2414",2009,274,120,FALSE
"2415",2010,274,360,FALSE
"2416",2011,274,149,FALSE
"2417",2012,274,265.326808940168,TRUE
"2418",2013,274,746,FALSE
"2419",2014,274,183,FALSE
"2420",2015,274,267.576395168145,TRUE
"2421",2016,274,145,FALSE
"2422",2017,274,3,FALSE
"2423",2018,274,295,FALSE
"2424",2019,274,248,FALSE
"2425",2020,274,172,FALSE
"2426",2021,274,315,FALSE
"2427",2022,274,71,FALSE
"2428",2023,274,147,FALSE
"2429",2024,274,991,FALSE
"2430",2025,274,914,FALSE
"2431",2008,275,3,FALSE
"2432",2009,275,478,FALSE
"2433",2010,275,192,FALSE
"2434",2011,275,685,FALSE
"2435",2012,275,267.754378630232,TRUE
"2436",2013,275,258,FALSE
"2437",2014,275,84,FALSE
"2438",2015,275,239.678256438835,TRUE
"2439",2016,275,55,FALSE
"2440",2017,275,2,FALSE
"2441",2018,275,289,FALSE
"2442",2019,275,373,FALSE
"2443",2020,275,93,FALSE
"2444",2021,275,327,FALSE
"2445",2022,275,61,FALSE
"2446",2023,275,95,FALSE
"2447",2024,275,226,FALSE
"2448",2025,275,220,FALSE
"2449",2008,276,27,FALSE
"2450",2009,276,587,FALSE
"2451",2010,276,242,FALSE
"2452",2011,276,23,FALSE
"2453",2012,276,194.19324666625,TRUE
"2454",2013,276,213,FALSE
"2455",2014,276,84,FALSE
"2456",2015,276,154.123012760856,TRUE
"2457",2016,276,96,FALSE
"2458",2017,276,22,FALSE
"2459",2018,276,222,FALSE
"2460",2019,276,297,FALSE
"2461",2020,276,85,FALSE
"2462",2021,276,297,FALSE
"2463",2022,276,136,FALSE
"2464",2023,276,76,FALSE
"2465",2024,276,150,FALSE
"2466",2025,276,220,FALSE
"2467",2008,277,39,FALSE
"2468",2009,277,259,FALSE
"2469",2010,277,68,FALSE
"2470",2011,277,40,FALSE
"2471",2012,277,116.616919932402,TRUE
"2472",2013,277,145,FALSE
"2473",2014,277,53,FALSE
"2474",2015,277,133.627135005755,TRUE
"2475",2016,277,87,FALSE
"2476",2017,277,45,FALSE
"2477",2018,277,156,FALSE
"2478",2019,277,462,FALSE
"2479",2020,277,109,FALSE
"2480",2021,277,154,FALSE
"2481",2022,277,93,FALSE
"2482",2023,277,222,FALSE
"2483",2024,277,628,FALSE
"2484",2025,277,133,FALSE
"2485",2008,278,40,FALSE
"2486",2009,278,124,FALSE
"2487",2010,278,64,FALSE
"2488",2011,278,99,FALSE
"2489",2012,278,107.163872033914,TRUE
"2490",2013,278,131,FALSE
"2491",2014,278,46,FALSE
"2492",2015,278,125.134508107692,TRUE
"2493",2016,278,127,FALSE
"2494",2017,278,43,FALSE
"2495",2018,278,140,FALSE
"2496",2019,278,337,FALSE
"2497",2020,278,106,FALSE
"2498",2021,278,87,FALSE
"2499",2022,278,60,FALSE
"2500",2023,278,167,FALSE
"2501",2024,278,413,FALSE
"2502",2025,278,60,FALSE
"2503",2008,279,39,FALSE
"2504",2009,279,613,FALSE
"2505",2010,279,48,FALSE
"2506",2011,279,141,FALSE
"2507",2012,279,229.449987531272,TRUE
"2508",2013,279,307,FALSE
"2509",2014,279,280,FALSE
"2510",2015,279,166.036064178218,TRUE
"2511",2016,279,87,FALSE
"2512",2017,279,30,FALSE
"2513",2018,279,73,FALSE
"2514",2019,279,337,FALSE
"2515",2020,279,60,FALSE
"2516",2021,279,251,FALSE
"2517",2022,279,76,FALSE
"2518",2023,279,23,FALSE
"2519",2024,279,259,FALSE
"2520",2025,279,119,FALSE
"2521",2008,280,49,FALSE
"2522",2009,280,274,FALSE
"2523",2010,280,92,FALSE
"2524",2011,280,115,FALSE
"2525",2012,280,162.773188238195,TRUE
"2526",2013,280,126.009561239665,TRUE
"2527",2014,280,149,FALSE
"2528",2015,280,132.810407554675,TRUE
"2529",2016,280,42,FALSE
"2530",2017,280,234,FALSE
"2531",2018,280,142,FALSE
"2532",2019,280,121,FALSE
"2533",2020,280,90,FALSE
"2534",2021,280,396,FALSE
"2535",2022,280,162,FALSE
"2536",2023,280,-2,FALSE
"2537",2024,280,141,FALSE
"2538",2025,280,459,FALSE
"2539",2008,281,27,FALSE
"2540",2009,281,24,FALSE
"2541",2010,281,254,FALSE
"2542",2011,281,60,FALSE
"2543",2012,281,131.538463930286,TRUE
"2544",2013,281,96.1245920074898,TRUE
"2545",2014,281,137,FALSE
"2546",2015,281,129.774293470909,TRUE
"2547",2016,281,38,FALSE
"2548",2017,281,215,FALSE
"2549",2018,281,46,FALSE
"2550",2019,281,108,FALSE
"2551",2020,281,159,FALSE
"2552",2021,281,278,FALSE
"2553",2022,281,382,FALSE
"2554",2023,281,-11,FALSE
"2555",2024,281,102,FALSE
"2556",2025,281,293,FALSE
"2557",2008,282,924,FALSE
"2558",2009,282,163,FALSE
"2559",2010,282,162,FALSE
"2560",2011,282,7,FALSE
"2561",2012,282,291.343315297334,TRUE
"2562",2013,282,206.276738977761,TRUE
"2563",2014,282,175,FALSE
"2564",2015,282,167.305091200665,TRUE
"2565",2016,282,26,FALSE
"2566",2017,282,342,FALSE
"2567",2018,282,22,FALSE
"2568",2019,282,10,FALSE
"2569",2020,282,363,FALSE
"2570",2021,282,198,FALSE
"2571",2022,282,288,FALSE
"2572",2023,282,146.058264165215,TRUE
"2573",2024,282,328,FALSE
"2574",2025,282,195,FALSE
"2575",2008,283,1164,FALSE
"2576",2009,283,245,FALSE
"2577",2010,283,37,FALSE
"2578",2011,283,61,FALSE
"2579",2012,283,264.167803254445,TRUE
"2580",2013,283,186.459412391233,TRUE
"2581",2014,283,85,FALSE
"2582",2015,283,180.471701634035,TRUE
"2583",2016,283,10,FALSE
"2584",2017,283,1,FALSE
"2585",2018,283,13,FALSE
"2586",2019,283,319.276147860497,TRUE
"2587",2020,283,754,FALSE
"2588",2021,283,437,FALSE
"2589",2022,283,148.688450575109,TRUE
"2590",2023,283,233.751928022153,TRUE
"2591",2024,283,386,FALSE
"2592",2025,283,189,FALSE
"2593",2008,284,601,FALSE
"2594",2009,284,210,FALSE
"2595",2010,284,294,FALSE
"2596",2011,284,34,FALSE
"2597",2012,284,207.51853020033,TRUE
"2598",2013,284,146.041755313092,TRUE
"2599",2014,284,47,FALSE
"2600",2015,284,104.31220477425,TRUE
"2601",2016,284,61.235861522745,TRUE
"2602",2017,284,49.9014379381977,TRUE
"2603",2018,284,5,FALSE
"2604",2019,284,155.761219655541,TRUE
"2605",2020,284,0,FALSE
"2606",2021,284,360,FALSE
"2607",2022,284,70.1205198602102,TRUE
"2608",2023,284,105.578257940543,TRUE
"2609",2024,284,294,FALSE
"2610",2025,284,130,FALSE
"2611",2008,285,313,FALSE
"2612",2009,285,49,FALSE
"2613",2010,285,352,FALSE
"2614",2011,285,28,FALSE
"2615",2012,285,172.097401057458,TRUE
"2616",2013,285,124.17207103694,TRUE
"2617",2014,285,157,FALSE
"2618",2015,285,133.192499417644,TRUE
"2619",2016,285,69.9638596502606,TRUE
"2620",2017,285,57.0248849228473,TRUE
"2621",2018,285,41,FALSE
"2622",2019,285,181.969811455778,TRUE
"2623",2020,285,94.2242097313222,TRUE
"2624",2021,285,279,FALSE
"2625",2022,285,69.5339738068458,TRUE
"2626",2023,285,103.984601083262,TRUE
"2627",2024,285,276.83902919929,TRUE
"2628",2025,285,57,FALSE
"2629",2008,286,155,FALSE
"2630",2009,286,188.388686786998,TRUE
"2631",2010,286,311,FALSE
"2632",2011,286,10,FALSE
"2633",2012,286,158.615896442532,TRUE
"2634",2013,286,118.585753399834,TRUE
"2635",2014,286,169,FALSE
"2636",2015,286,123.97987683145,TRUE
"2637",2016,286,58.5840550696142,TRUE
"2638",2017,286,48.2831031450392,TRUE
"2639",2018,286,87.6930819959555,TRUE
"2640",2019,286,148.203587705485,TRUE
"2641",2020,286,79.1320717710488,TRUE
"2642",2021,286,118,FALSE
"2643",2022,286,57.6807541557573,TRUE
"2644",2023,286,86.1665047787502,TRUE
"2645",2024,286,215.406043673181,TRUE
"2646",2025,286,122.178219825643,TRUE
"2647",2008,287,235,FALSE
"2648",2009,287,210.349036061516,TRUE
